ticker,trade_date,date,source,headline,summary,time_published,published_dt,label,top_prob,expected_score,p_negative,p_neutral,p_positive,numeric,base,w_recency,w_source,w_impact,w_total,weighted_score
CVX,2025-07-01,2025-07-01 16:52,Investing.com,WeightWatchers offers Wegovy to clinic members at $299 in July,"WeightWatchers (WW International, Inc.) has announced an expanded collaboration with Novo Nordisk to offer FDA-approved Wegovy to its Clinic members for a reduced price of $299 in July 2025, a $200 saving. This partnership is crucial for WW's financial health, given its projected revenue decline and high debt. The collaboration will also explore research into combining Wegovy with WeightWatchers' behavioral support, and it comes as WW is undergoing financial reorganization and delisting from Nasdaq.",20250701T165200,2025-07-01 16:52:00,negative,0.888,-0.799,0.888,0.0231,0.0889,-1.0,-0.888,1.0,1.0,1.0,1.0,-0.888
CVX,2025-07-01,2025-07-01 12:20,sharewise.com,Should iShares Core High Dividend ETF (HDV) Be on Your Investing Radar?,"The iShares Core High Dividend ETF (HDV), launched on March 29, 2011, is a passively managed ETF focusing on large-cap value stocks with over $11.01 billion in assets. With an expense ratio of 0.08% and a 12-month trailing dividend yield of 3.46%, HDV primarily allocates to Consumer Staples, Energy, and Healthcare sectors. The ETF aims to match the Morningstar Dividend Yield Focus Index and has shown a 5.90% return year-to-date and 11.53% over the last year as of July 1, 2025.",20250701T122004,2025-07-01 12:20:04,positive,0.7611,0.5333,0.2278,0.0111,0.7611,1.0,0.7611,1.0,1.0,1.0,1.0,0.7611
CVX,2025-07-01,2025-07-01 10:53,WTVB,Global dividend funds attract inflows on rate-cut hopes and market jitters,"Global funds focusing on dividend-paying stocks have seen significant inflows this year, attracting $23.7 billion in the first half of 2025, the most in three years. This trend is driven by investor demand for stable income amidst geopolitical and economic uncertainties, with dividend-heavy sectors outperforming technology. Hopes of rate cuts later in the year are expected to further favor equities with strong dividend growth.",20250701T105300,2025-07-01 10:53:00,negative,0.9492,-0.9243,0.9492,0.0258,0.025,-1.0,-0.9492,1.0,1.0,1.0,1.0,-0.9492
CVX,2025-07-01,2025-07-01 10:30,Rigzone,Cheniere Partners Offers $1B Bonds,"Cheniere Energy Partners LP is offering $1 billion in senior notes due 2035 with a 5.55 percent yearly interest rate. The proceeds will be used by Sabine Pass Liquefaction, LLC to redeem a portion of its outstanding senior secured notes due 2026. This move comes as Cheniere expands its LNG production capacity at both its Sabine Pass and Corpus Christi terminals.",20250701T103000,2025-07-01 10:30:00,negative,0.5209,-0.0514,0.5209,0.0096,0.4695,-1.0,-0.5209,1.0,1.0,1.0,1.0,-0.5209
CVX,2025-07-01,2025-06-30 20:35,Reuters,Chevron to close Scotland office under restructuring,"Chevron announced it will close its Aberdeen, Scotland, office between December 2025 and December 2026 as part of an ongoing restructuring to cut costs and focus on more profitable assets. This move follows Chevron's earlier stated plan to sell its remaining UK North Sea oil and gas assets. The company aims to cut up to $3 billion in costs and lay off up to 20% of employees, but will maintain its presence in the UK through its London office.",20250630T203500,2025-06-30 20:35:00,neutral,0.9395,0.034,0.0133,0.9395,0.0473,0.0,0.0,0.9676426714399313,1.35,1.0,1.3063176064439073,0.0
CVX,2025-07-01,2025-06-30 00:00,Financial Post,Canada's historic first cargo of LNG sets sail for buyers in Asia,"Canada's first cargo of liquefied natural gas from LNG Canada has set sail from British Columbia, marking the commercial startup of the $18-billion Shell PLC-led export terminal and Canada's entry into the global LNG market. The GasLog Glasgow vessel is chartered by Shell and is expected to deliver LNG to Asia in the coming days. This event is seen as historic, diversifying Canada's export markets and providing secure energy to Asia, with hopes that it will catalyze further LNG investments in Canada.",20250630T000000,2025-06-30 00:00:00,negative,0.816,-0.6417,0.816,0.0098,0.1742,-1.0,-0.816,0.7937005259840998,1.0,1.0,0.7937005259840998,-0.6476596292030253
CVX,2025-07-01,2025-06-29 22:36,Sustainability Magazine,Is World’s Biggest Data Centre Campus in Texas Sustainable?,"Fermi America, in collaboration with Texas Tech University System, is planning to build the world's largest data center campus in Texas. This ""Advanced Energy and Intelligence Campus"" will span 5,800 acres, feature 18 million square feet of data centers, and generate up to 11GW of IT capacity from a mix of natural gas, solar, wind, and nuclear energy. The project aims to establish Texas as a global energy-AI hub and includes academic and research facilities.",20250629T223656,2025-06-29 22:36:56,negative,0.5275,-0.0638,0.5275,0.0088,0.4637,-1.0,-0.5275,0.7831921835114801,1.0,1.0,0.7831921835114801,-0.41313387680230573
CVX,2025-07-01,2025-06-29 04:00,CBC,Canada is getting a second shot at becoming a major LNG player,"Canada is making a renewed effort to become a significant player in the liquified natural gas (LNG) export market, with the long-awaited LNG Canada project operational and six more projects under development, potentially representing $109 billion in investment. Despite a previous failed boom and competition from the U.S., there's renewed political will and growing global demand for natural gas, especially in Asia. However, challenges persist, including regulatory hurdles, environmental concerns, and a narrow window of opportunity before renewables could displace natural gas.",20250629T040000,2025-06-29 04:00:00,negative,0.9013,-0.8197,0.9013,0.017,0.0817,-1.0,-0.9013,0.6546922875874868,1.0,1.25,0.8183653594843585,-0.7375926985032523
CVX,2025-07-01,2025-06-28 20:30,Seeking Alpha,Prices for summer driving season lowest in four years despite Middle East turmoil (UGA:NYSEARCA),"U.S. gasoline prices are at their lowest in four years for the summer driving season, with regular gasoline averaging $3.19/gal nationally, $0.31 less than last year. Analysts expect prices to remain low despite Middle East unrest due to abundant supply. This article highlights the unexpected stability in fuel costs amid geopolitical tensions.",20250628T203000,2025-06-28 20:30:00,neutral,0.9624,0.0219,0.0079,0.9624,0.0298,0.0,0.0,0.6090878462347848,1.0,1.0,0.6090878462347848,0.0
CVX,2025-07-01,2025-06-27 10:44,Los Angeles Times,California Democrats push reforms to prevent refinery shutdowns,"A group of California Democrats is proposing new legislation to reform the state's gasoline standards and streamline permitting for oil refineries. This move aims to prevent further refinery shutdowns, which have contributed to rising fuel costs for drivers. The bill, which has passed the Senate and is moving through the Assembly, would require a transition to less stringent gasoline specifications and offer a ""one-stop shop"" for permits to refiners who commit to maintaining affordable fuel prices.",20250627T104400,2025-06-27 10:44:00,positive,0.6883,0.5323,0.156,0.1557,0.6883,1.0,0.6883,0.4400504204920693,1.0,1.0,0.4400504204920693,0.30288670442469134
