ticker,trade_date,date,source,headline,summary,time_published,published_dt,label,top_prob,expected_score,p_negative,p_neutral,p_positive,numeric,base,w_recency,w_source,w_impact,w_total,weighted_score
AMZN,2025-10-01,2025-10-01 21:52,The Augusta Chronicle,ENTERO THERAPEUTICS (ENTO) Enters $100 Billion+ AI and Data Center Market with Acquisition of GRID AI,"Entero Therapeutics (ENTO) has acquired GRID AI Corp, a grid-edge, AI-driven software and device platform, marking its entry into the AI and data center energy-infrastructure market. This acquisition positions ENTO to address the surging electricity demand from AI data centers and provides solutions for utilities and hyperscalers to manage load and distributed energy resources. The transaction is expected to be transformative, with GRID AI's former shareholders owning approximately 82.5% of ENTO's fully diluted common stock post-acquisition.",20251001T215232,2025-10-01 21:52:32,negative,0.8526,-0.7118,0.8526,0.0067,0.1407,-1.0,-0.8526,1.0,1.0,1.2,1.2,-1.02312
AMZN,2025-10-01,2025-10-01 16:05,Stock Titan,$100B+ AI Data Center Market: ENTO's Bold Move from Biotech to Grid-Edge AI Infrastructure,"Entero Therapeutics (NASDAQ: ENTO), a former biopharmaceutical company, has acquired GRID AI Corp, marking a significant pivot into the AI energy-infrastructure market. This acquisition positions ENTO to address the surging power demands from AI data centers by using GRID AI's platform for managing distributed energy resources and balancing power supply and demand. While this move offers entry into a high-growth sector with projected investments exceeding $2.8 trillion by 2029, it also significantly dilutes existing ENTO shareholders, who will retain only 17.5% ownership.",20251001T160500,2025-10-01 16:05:00,negative,0.9182,-0.8493,0.9182,0.0128,0.069,-1.0,-0.9182,1.0,1.0,1.0,1.0,-0.9182
AMZN,2025-10-01,2025-10-01 10:39,TradingView,TTXU Stock Fund Price and Chart — AMEX:TTXU,"This article provides detailed information on the TTXU Direxion Daily Technology Top 5 Bull 2X ETF, including its current price, performance metrics, and key financial statistics like AUM, expense ratio, and dividend yield. It describes TTXU as a 2x leveraged ETF focused on the top 5 US information technology companies, emphasizing its design as a short-term trading vehicle due to its leveraged nature and daily resetting factor. The article also covers the fund's structure, management style, and answers frequently asked questions about ETFs and TTXU specifically.",20251001T103922,2025-10-01 10:39:22,positive,0.9348,0.8837,0.0511,0.0141,0.9348,1.0,0.9348,1.0,1.0,1.0,1.0,0.9348
AMZN,2025-10-01,2025-10-01 07:45,GlobeNewswire,LiveOne (Nasdaq: LVO) Issues Stockholder Letter,"LiveOne (Nasdaq: LVO) has issued a stockholder letter detailing its recent achievements, including completing a $45 million restructuring, strengthening its balance sheet with a $10 million equity financing, and reducing its workforce. The company also highlighted its growing crypto asset treasury strategy, B2B deals, and the strong performance of PodcastOne, while asserting a significant undervaluation of its stock by the market. CEO Robert Ellin and other management are committing to purchasing up to $3 million in shares to demonstrate confidence.",20251001T074500,2025-10-01 07:45:00,negative,0.635,-0.5923,0.635,0.3222,0.0428,-1.0,-0.635,1.0,1.0,1.0,1.0,-0.635
AMZN,2025-10-01,2025-10-01 06:19,Investing.com,Carvana CEO Garcia sells $3.57 million in shares,"Carvana CEO Ernest C. Garcia III sold $3.57 million worth of Class A Common Stock on September 30, 2025, through pre-arranged trading plans, with transactions ranging from $374.79 to $385.95 per share. Despite these sales, Garcia retains significant indirect and direct holdings in Carvana, a company with an $86 billion market cap that analysts have recently upgraded. This move comes as Carvana's stock has shown impressive returns and continues to receive positive attention from market analysts.",20251001T061900,2025-10-01 06:19:00,negative,0.9086,-0.8268,0.9086,0.0097,0.0818,-1.0,-0.9086,1.0,1.0,1.0,1.0,-0.9086
AMZN,2025-10-01,2025-10-01 04:00,Finviz,3 Underrated AI ETFs With Multi-Million Dollar Potential,"This article highlights three AI-focused ETFs with multi-million dollar potential for investors. It discusses the Invesco S&P 500 Top 50 ETF, the iShares A.I. Innovation and Tech Active ETF, and the Global X Artificial Intelligence & Technology ETF, outlining their unique strategies, holdings, and expense ratios. The author emphasizes that these ETFs are suited for risk-tolerant investors with a long-term horizon who believe in the continued growth of AI and tech-focused companies.",20251001T040000,2025-10-01 04:00:00,positive,0.7734,0.5553,0.2181,0.0084,0.7734,1.0,0.7734,1.0,1.0,1.0,1.0,0.7734
AMZN,2025-10-01,2025-10-01 00:00,The Marion Star,ENTERO THERAPEUTICS (ENTO) Enters $100 Billion+ AI and Data Center Market with Acquisition of GRID AI,"Entero Therapeutics (ENTO) announced its acquisition of GRID AI Corp, a grid-edge, AI-driven software and device platform. This strategic move positions ENTO in the rapidly growing AI energy-infrastructure market, targeting the increasing power demands of data centers and hyperscalers. The transaction involves significant equity transfer to former GRID AI shareholders, giving them a majority stake and board representation in ENTO.",20251001T000000,2025-10-01 00:00:00,negative,0.7935,-0.5942,0.7935,0.0073,0.1993,-1.0,-0.7935,1.0,1.0,1.2,1.2,-0.9521999999999999
AMZN,2025-10-01,2025-09-30 18:31,Supermarket News,UNFI reports 5% hit on Q4 sales from June cyberattack,"United Natural Foods Inc. (UNFI) reported a 5% hit on its fourth-quarter sales due to a cyberattack in June, reducing adjusted EBITDA by approximately $50 million. Despite the setback, the company issued an improved outlook for fiscal 2026, targeting low single-digit sales growth and low double-digit adjusted annual EBITDA growth. UNFI anticipates returning to profitability in fiscal 2026, projecting net income between $0 and $50 million on sales of $31.6 billion to $32 billion, driven by efficiency strategies in its supply chain.",20250930T183123,2025-09-30 18:31:23,negative,0.7185,-0.6977,0.7185,0.2607,0.0208,-1.0,-0.7185,0.9486391584764752,1.0,1.0,0.9486391584764752,-0.6815972353653474
AMZN,2025-10-01,2025-09-30 18:12,JLL,$53.2M sale of Edgewater Towne Center in New Jersey,"JLL Capital Markets announced the $53.2 million sale of Edgewater Towne Center, a mixed-use property in Edgewater, New Jersey. The property includes 76,525 square feet of retail space and 64 apartment homes, anchored by a Whole Foods Market. The sale highlights the strong demand for well-located assets with value-add potential in desirable New York metropolitan area submarkets.",20250930T181214,2025-09-30 18:12:14,negative,0.5876,-0.1834,0.5876,0.0082,0.4042,-1.0,-0.5876,0.945728813321056,1.0,1.0,0.945728813321056,-0.5557102507074525
AMZN,2025-10-01,2025-09-30 18:11,MarketWatch,Alphabet’s stock just had its best quarter in two decades thanks to AI,"Alphabet's Class A stock experienced its best quarter since 2005, rising 38% in the third quarter due to the success of Google's Gemini and cloud-computing businesses. The Google parent company’s stock clinched its biggest quarterly gain in 20 years, with Class A shares closing at $243.10. Its Class C shares also saw a significant rise, marking their best quarterly performance on record.",20250930T181100,2025-09-30 18:11:00,negative,0.9546,-0.9314,0.9546,0.0221,0.0232,-1.0,-0.9546,0.9455416822798727,1.1,1.0,1.0400958505078601,-0.9928754988948033
