ticker,trade_date,date,source,headline,summary,time_published,published_dt,label,top_prob,expected_score,p_negative,p_neutral,p_positive,numeric,base,w_recency,w_source,w_impact,w_total,weighted_score
AAPL,2025-10-01,2025-10-01 10:39,TradingView,TTXU Stock Fund Price and Chart — AMEX:TTXU,"This article provides detailed information on the TTXU Direxion Daily Technology Top 5 Bull 2X ETF, including its current price, performance metrics, and key financial statistics like AUM, expense ratio, and dividend yield. It describes TTXU as a 2x leveraged ETF focused on the top 5 US information technology companies, emphasizing its design as a short-term trading vehicle due to its leveraged nature and daily resetting factor. The article also covers the fund's structure, management style, and answers frequently asked questions about ETFs and TTXU specifically.",20251001T103922,2025-10-01 10:39:22,positive,0.9348,0.8837,0.0511,0.0141,0.9348,1.0,0.9348,1.0,1.0,1.0,1.0,0.9348
AAPL,2025-10-01,2025-09-30 18:17,CNBC,U.S. Commerce head Lutnick wants Taiwan to help America make 50% of its chips locally,"U.S. Secretary of Commerce Howard Lutnick has proposed a ""50-50"" split with Taiwan in semiconductor production for the U.S. market, aiming for America to produce half of its chips domestically. This move seeks to reduce American reliance on Taiwan, which currently produces over 90% of the world's advanced semiconductors. Lutnick believes that increased domestic production would enhance U.S. security and argues that a more balanced chip production between the two nations would also make Taiwan safer.",20250930T181751,2025-09-30 18:17:51,negative,0.8598,-0.7304,0.8598,0.0108,0.1294,-1.0,-0.8598,0.9465814866778467,1.15,1.0,1.0885687096795236,-0.9359513765824544
AAPL,2025-10-01,2025-09-30 18:04,Investing.com,Opera launches agentic AI browser Neon for power users,"Opera Limited has launched Opera Neon, an AI-powered browser designed for power users, featuring ""Tasks"" for organizing complex web activities and ""Cards"" for reusable AI prompt instructions. This subscription-based browser aims to execute tasks on behalf of users, leveraging local processing for security. Opera, with a market cap of $1.83 billion, shows strong business momentum and its stock is considered undervalued by InvestingPro.",20250930T180435,2025-09-30 18:04:35,negative,0.7874,-0.5927,0.7874,0.0179,0.1947,-1.0,-0.7874,0.9445686923953256,1.0,1.0,0.9445686923953256,-0.7437533883920794
AAPL,2025-10-01,2025-09-30 18:03,Oaktree Capital Management,The Roundup: Top Takeaways from Oaktree’s Quarterly Letters – September 2025 Edition,"Oaktree's September 2025 ""Roundup"" highlights current market bifurcations, with Howard Marks cautioning about worrisome equity valuations driven by the S&P 493's high P/E ratios rather than just the ""Magnificent Seven."" The report also discusses value opportunities in credit markets due to diverging valuations, potential disruptions in the highly leveraged healthcare sector, and the emerging need for structured equity solutions in private equity due to low DPI. Finally, it notes the re-establishment of momentum in real estate debt, especially with record CMBS issuance, signaling renewed investor confidence despite past challenges.",20250930T180356,2025-09-30 18:03:56,negative,0.7375,-0.5693,0.7375,0.0942,0.1682,-1.0,-0.7375,0.9444701856498148,1.0,1.0,0.9444701856498148,-0.6965467619167385
AAPL,2025-10-01,2025-09-30 17:32,eToro,How to Use TradingView | A Beginner’s Guide,"This beginner's guide introduces TradingView, a highly popular platform for trade analysis used by over 50 million traders. It covers the platform's features, including various charting tools, indicators, and how to use them for different asset classes like stocks, crypto, and forex. The article also highlights how eToro clients can access TradingView's functionalities.",20250930T173203,2025-09-30 17:32:03,positive,0.903,0.8173,0.0857,0.0113,0.903,1.0,0.903,0.9396508930014407,1.0,1.0,0.9396508930014407,0.848504756380301
AAPL,2025-10-01,2025-09-30 07:01,Bloomberg.com,Logitech Adds Vibration Feedback to Popular MX Mouse Line,"Logitech International SA has announced the MX Master 4 mouse, featuring haptic feedback. This new version aims to enhance efficiency for creative professionals by integrating video game-like vibrations for interacting with software and frequently used tools in applications like Adobe Photoshop. The $120 mouse will be available in October for both Windows and Mac users.",20250930T070100,2025-09-30 07:01:00,negative,0.6281,-0.2671,0.6281,0.0108,0.3611,-1.0,-0.6281,0.8491670932236256,1.35,1.0,1.1463755758518945,-0.7200384991925749
AAPL,2025-10-01,2025-09-29 18:13,Shopping Center Business,Simon Begins Redevelopment of Shops at Chestnut Hill in Metro Boston,"Simon Property Group has initiated a redevelopment project for The Shops at Chestnut Hill, a major shopping, dining, and entertainment complex located near Boston. The renovation will encompass repainting interiors, installing new lighting, updating artwork, refreshing the indoor garden, and upgrading flooring, facades, and restrooms. The project is expected to be largely completed by the end of the year, enhancing a center that hosts approximately 50 retail and restaurant establishments, including the only Bloomingdale's in Massachusetts.",20250929T181342,2025-09-29 18:13:42,negative,0.7155,-0.4408,0.7155,0.0098,0.2747,-1.0,-0.7155,0.7508021203545205,1.0,1.0,0.7508021203545205,-0.5371989171136594
AAPL,2025-10-01,2025-09-29 16:02,Markets Mojo,"Motorola Solutions, Inc. Experiences Valuation Adjustment Amidst Competitive Market Landscape","Motorola Solutions, Inc. has adjusted its valuation to $456.52, exhibiting a P/E ratio of 34 and an impressive 126.04% return on equity. While its one-year stock return of 1.88% lagged behind the S&P 500, the company has delivered a significant 196.44% return over the past five years, outperforming the S&P 500. These financial metrics highlight the company's strong standing in a competitive market.",20250929T160200,2025-09-29 16:02:00,negative,0.9564,-0.9322,0.9564,0.0193,0.0242,-1.0,-0.9564,0.7351031039607008,1.0,1.0,0.7351031039607008,-0.7030526086280142
AAPL,2025-10-01,2025-09-29 11:15,Seeking Alpha,Baron Technology Fund Q2 2025 Shareholder Letter,"The Baron Technology Fund significantly outperformed its benchmark, the MSCI ACWI Information Technology Index, during the second quarter of 2025, driven by strong gains from companies like Broadcom, NVIDIA, and Spotify. The fund emphasizes active management and investment in technology winners with sustainable competitive advantages, particularly those benefiting from transformative trends like AI and cloud computing. The letter discusses the impact of AI on the market, recent M&A activity, and the fund's strategic portfolio adjustments, including increased positions in semiconductor companies and sales due to regulatory concerns.",20250929T111500,2025-09-29 11:15:00,negative,0.9444,-0.9005,0.9444,0.0117,0.0439,-1.0,-0.9444,0.7020196573601724,1.0,1.0,0.7020196573601724,-0.6629873644109467
AAPL,2025-10-01,2025-09-29 11:08,24/7 Wall St.,Why JEPQ’s ~10% Yield Comes with Hidden Trade-Offs,"The JPMorgan Nasdaq Equity Premium Income ETF (JEPQ) offers a high annual yield, monthly payouts, and exposure to major technology stocks. However, this comes with trade-offs including higher fees, less diversification compared to index funds like SPY and VOO, and lower share-price performance. Investors should weigh these benefits and disadvantages carefully before investing.",20250929T110800,2025-09-29 11:08:00,neutral,0.8581,0.057,0.0424,0.8581,0.0994,0.0,0.0,0.7012316229892931,1.0,1.0,0.7012316229892931,0.0
