ticker,trade_date,date,source,headline,summary,time_published,published_dt,label,top_prob,expected_score,p_negative,p_neutral,p_positive,numeric,base,w_recency,w_source,w_impact,w_total,weighted_score
CRM,2026-04-01,2026-04-01 22:07,MSN,"Salesforce, Inc. (CRM) asserts growth and cash trajectory with accelerated $25B buyback","Salesforce (CRM) recently affirmed its commitment to enhancing shareholder value through an accelerated $25 billion share repurchase program. The company emphasizes its focus on driving robust growth and a strong cash trajectory, underscoring confidence in its financial performance and future outlook. This strategic move aims to optimize capital structure and reinforce investor confidence in CRM's ongoing operational efficiencies and market position.",20260401T220724,2026-04-01 22:07:24,negative,0.9464,-0.905,0.9464,0.0122,0.0414,-1.0,-0.9464,1.0,1.0,1.0,1.0,-0.9464
CRM,2026-04-01,2026-04-01 21:37,TradingView,"Salesforce, Inc. Shs Unsponsored Canadian Depository Receipt Hedged Reg S Cash Flow – FWB:FOO1","This article provides financial information, specifically cash flow data, for Salesforce, Inc. Shs Unsponsored Canadian Depository Receipt Hedged Reg S, traded on the Frankfurt Stock Exchange under the ticker FWB:FOO1. It highlights that users can find details on the company's operating, investing, and financing activities, including income statements, balance sheets, and cash flow data on an annual and quarterly basis. The information is sourced from ICE Data Services, FactSet, and Quartr for SEC filings.",20260401T213719,2026-04-01 21:37:19,positive,0.9502,0.929,0.0212,0.0286,0.9502,1.0,0.9502,1.0,1.0,1.0,1.0,0.9502
CRM,2026-04-01,2026-04-01 20:07,Yahoo Finance,"Salesforce, Inc. (CRM) Asserts Growth and Cash Trajectory with Accelerated $25B Buyback","Salesforce Inc. (CRM) is accelerating its share repurchase program, planning an additional $25 billion buyback, bringing the total to $50 billion. This aggressive buyback, expected to significantly reduce the diluted share count, reflects strong conviction in the company's growth and cash trajectory, despite potential short-term impacts on diluted EPS and increased interest expenses. BNP Paribas Exane reiterated an Outperform rating and raised its price target for CRM, highlighting the positive outlook.",20260401T200724,2026-04-01 20:07:24,negative,0.9544,-0.9249,0.9544,0.0161,0.0295,-1.0,-0.9544,1.0,1.0,1.0,1.0,-0.9544
CRM,2026-04-01,2026-04-01 20:05,AD HOC NEWS,IBM Cloud: Enterprise Hybrid Cloud Leader Driving AI Innovation for North American Investors,"IBM Cloud is positioned as a leader in enterprise hybrid cloud, integrating AI capabilities, particularly through its watsonx platform and Red Hat OpenShift. The article highlights IBM's strategic relevance in navigating multi-cloud complexity, its robust security and compliance features, and its appeal to North American investors due to resilient cloud revenue and a stable dividend yield. The company's roadmap includes multimodal AI expansions and sustainability efforts, further solidifying its market position.",20260401T200503,2026-04-01 20:05:03,negative,0.9221,-0.8529,0.9221,0.0087,0.0692,-1.0,-0.9221,1.0,1.0,1.0,1.0,-0.9221
CRM,2026-04-01,2026-04-01 18:31,PR Newswire,"PayPal (PYPL) Faces Class Action After CEO Ouster, Withdrawal of Long-Term Targets - Hagens Berman","Hagens Berman has filed a securities class action lawsuit against PayPal Holdings, Inc. (PYPL) and its executives following the unexpected departure of CEO Alex Chriss and the withdrawal of the company's 2027 financial targets. The lawsuit alleges that PayPal misrepresented its operational capabilities and the achievability of its Branded Checkout initiatives and long-term goals. This news led to a significant 20% drop in PayPal's stock price, erasing over $10 billion in shareholder value.",20260401T183129,2026-04-01 18:31:29,neutral,0.9737,0.0092,0.0085,0.9737,0.0178,0.0,0.0,1.0,1.0,1.0,1.0,0.0
CRM,2026-04-01,2026-04-01 17:48,The Globe and Mail,ServiceNow Drops 32% Year to Date: Should You Still Buy the Stock?,"ServiceNow shares have dropped significantly year-to-date due to macroeconomic challenges and increased competition from companies like Microsoft, Oracle, and Salesforce. Despite this underperformance, its expanding AI platform, growing customer base, and high retention rates are expected to drive top-line growth. While the stock currently trades at a premium valuation, its strong growth outlook and a Zacks Rank #2 (Buy) suggest it may still be a favorable investment.",20260401T174828,2026-04-01 17:48:28,neutral,0.9468,-0.0182,0.0357,0.9468,0.0175,0.0,0.0,1.0,1.0,1.0,1.0,0.0
CRM,2026-04-01,2026-04-01 16:38,TradingView,ServiceNow Drops 32% Year to Date: Should You Still Buy the Stock?,"ServiceNow (NOW) shares have dropped 31.7% year to date due to macroeconomic challenges, currency fluctuations, and intense competition, despite the company's expanding AI platform and strong customer retention. The article discusses NOW's efforts to broaden its total addressable market through acquisitions and strategic collaborations, aiming to drive top-line growth. While the company's subscription revenue growth is expected to slow slightly in 2026, its strong portfolio and high customer engagement, combined with a Zacks Rank #2 (Buy) and a Growth Score of A, suggest it remains a favorable investment despite its premium valuation.",20260401T163817,2026-04-01 16:38:17,neutral,0.9212,-0.0142,0.0465,0.9212,0.0323,0.0,0.0,1.0,1.0,1.0,1.0,0.0
CRM,2026-04-01,2026-04-01 15:43,Insider Monkey,"Salesforce, Inc. (CRM) Asserts Growth and Cash Trajectory with Accelerated $25B Buyback","Salesforce Inc. (CRM) is accelerating its share buyback program, committing $25 billion — half of its total $50 billion repurchase plan — to buy back shares. This move is expected to reduce the diluted share count by 8%, though diluted earnings per share might see a small reduction in fiscal years 2027 and 2028 due to increased interest expenses. BNP Paribas Exane reiterated an Outperform rating and raised its price target for CRM, highlighting strong conviction in the company's growth and cash generation.",20260401T154300,2026-04-01 15:43:00,negative,0.9545,-0.9287,0.9545,0.0198,0.0257,-1.0,-0.9545,1.0,1.0,1.0,1.0,-0.9545
CRM,2026-04-01,2026-04-01 15:38,The Globe and Mail,Software Stocks: Values or Traps?,"This article analyzes five popular software stocks—ServiceNow (NOW), Salesforce (CRM), Palantir (PLTR), Adobe (ADBE), and AppLovin (APP)—to determine if they represent value opportunities or potential traps after recent sell-offs. The author emphasizes that a stock's valuation depends on its earnings outlook and growth prospects, not just a price drop. The analysis considers various metrics like P/E ratios, PEG ratios, and earnings growth expectations to guide investors.",20260401T153835,2026-04-01 15:38:35,positive,0.8851,0.847,0.0381,0.0768,0.8851,1.0,0.8851,1.0,1.0,1.0,1.0,0.8851
CRM,2026-04-01,2026-04-01 14:37,TradingView,Software Stocks: Values or Traps?,"This article from Zacks Market Edge Podcast discusses whether several popular software stocks are currently values or traps after experiencing significant sell-offs. It examines ServiceNow (NOW), Salesforce (CRM), Palantir (PLTR), Adobe (ADBE), and AppLovin (APP), analyzing their P/E ratios, PEG ratios, and earnings growth expectations to determine their current investment potential. The author emphasizes looking at earnings outlook, not just price drops, to distinguish true value from a potential trap.",20260401T143729,2026-04-01 14:37:29,positive,0.9064,0.8761,0.0303,0.0633,0.9064,1.0,0.9064,1.0,1.0,1.0,1.0,0.9064
