ticker,trade_date,date,source,headline,summary,time_published,published_dt,label,top_prob,expected_score,p_negative,p_neutral,p_positive,numeric,base,w_recency,w_source,w_impact,w_total,weighted_score
ABBV,2026-04-01,2026-04-01 20:54,Morningstar,Healthcare: Increased Clarity on Drug Pricing and Tariffs Led to a Rebound in Q1,"The Morningstar Healthcare Index, after lagging due to drug pricing uncertainty and tariffs, is expected to see solid performance in 2026, driven by its defensive nature, innovation, and benefits from AI. The sector is considered undervalued overall, with healthcare plans and devices looking most attractive. AI is anticipated to significantly reduce the time required to bring new pharmaceuticals to market, benefiting biopharma.",20260401T205450,2026-04-01 20:54:50,negative,0.9564,-0.9361,0.9564,0.0232,0.0203,-1.0,-0.9564,1.0,1.0,1.0,1.0,-0.9564
ABBV,2026-04-01,2026-04-01 16:31,MarketWatch,AbbVie Inc. stock underperforms Wednesday when compared to competitors,"AbbVie Inc. (ABBV) stock fell by 1.15% to $214.98 on Wednesday, despite a positive trading day for the broader market. This drop ended a two-day winning streak for the company's shares. The S&P 500 Index and the Dow Jones Industrial Average both saw gains during the same trading session.",20260401T163100,2026-04-01 16:31:00,neutral,0.974,0.0025,0.0118,0.974,0.0143,0.0,0.0,1.0,1.1,1.0,1.1,0.0
ABBV,2026-04-01,2026-04-01 13:57,FinancialContent,The New Blue-Chip: How Johnson & Johnson Refined Its Empire for a High-Growth Future,"Johnson & Johnson has transformed from a consumer-facing conglomerate into a ""pure-play"" healthcare powerhouse, focusing solely on Innovative Medicine and MedTech after divesting its consumer health business. Under CEO Joaquin Duato, the company is prioritizing high-margin medical breakthroughs, aggressive M&A, and digital integration. Despite legal challenges and patent cliffs, J&J maintains a strong financial position, robust growth prospects, and consistent investor returns, with a strategic focus on robotic surgery and pharmaceutical pipeline acceleration.",20260401T135700,2026-04-01 13:57:00,negative,0.8952,-0.7994,0.8952,0.009,0.0958,-1.0,-0.8952,1.0,1.0,1.0,1.0,-0.8952
ABBV,2026-04-01,2026-04-01 13:09,Contract Pharma,"Evotec SE Taps Dr. Ashiq H. Khan as EVP Global Head, Chief Commercial Officer","Evotec SE has appointed Dr. Ashiq H. Khan as EVP Global Head, Chief Commercial Officer. Khan brings over 15 years of international leadership experience in biotech, CRO, and AI-driven platform businesses, with a track record of numerous high-value agreements. In his new role, he will focus on building a globally integrated commercial organization to enhance customer value and drive sustainable growth for Evotec.",20260401T130937,2026-04-01 13:09:37,positive,0.5468,0.1018,0.4449,0.0083,0.5468,1.0,0.5468,1.0,1.0,1.0,1.0,0.5468
ABBV,2026-04-01,2026-04-01 10:40,MarketBeat,Moody Lynn & Lieberson LLC Has $43.98 Million Holdings in AbbVie Inc. $ABBV,"Moody Lynn & Lieberson LLC increased its stake in AbbVie Inc. (NYSE:ABBV) by 4.9% in the fourth quarter, bringing their total holdings to $43.98 million. Several other institutional investors also significantly boosted their holdings in AbbVie, indicating strong institutional confidence in the company. Despite some negative sentiment regarding oncology pressures and legal issues, positive factors such as strong earnings, analyst support, strategic acquisitions, and a favorable tax environment contribute to a ""Moderate Buy"" consensus rating for AbbVie.",20260401T104058,2026-04-01 10:40:58,negative,0.9548,-0.9242,0.9548,0.0146,0.0306,-1.0,-0.9548,1.0,1.0,1.0,1.0,-0.9548
ABBV,2026-04-01,2026-04-01 10:40,MarketBeat,Nisa Investment Advisors LLC Has $156 Million Stock Position in AbbVie Inc. $ABBV,"Nisa Investment Advisors LLC significantly increased its stake in AbbVie Inc. ($ABBV) by 42.8% in Q4, now holding 682,721 shares valued at approximately $156 million. This makes AbbVie the 14th largest holding in Nisa's portfolio, comprising 2.2% of its investments. Despite recent insider selling, AbbVie exhibits positive sentiment from strong earnings, raised guidance, institutional buying, and analyst support, counterbalanced by competitive pressures and legal risks.",20260401T104058,2026-04-01 10:40:58,negative,0.954,-0.9236,0.954,0.0156,0.0304,-1.0,-0.954,1.0,1.0,1.0,1.0,-0.954
ABBV,2026-04-01,2026-04-01 08:59,MarketBeat,AbbVie Inc. $ABBV Shares Bought by Capital Advisors Inc. OK,"Capital Advisors Inc. OK increased its stake in AbbVie Inc. (NYSE:ABBV) by 2.3% in the fourth quarter, reflecting confidence in the pharmaceutical giant. This move comes as AbbVie reported a quarterly EPS beat and lifted its full-year 2026 guidance, alongside announcing a $1.73 quarterly dividend. However, insider selling by two executives indicates a mixed sentiment among company leadership regarding the stock.",20260401T085957,2026-04-01 08:59:57,negative,0.9352,-0.9139,0.9352,0.0436,0.0213,-1.0,-0.9352,1.0,1.0,1.0,1.0,-0.9352
ABBV,2026-04-01,2026-04-01 08:08,Simply Wall Street,Johnson & Johnson Taps Royalty Pharma To Support Immunology Growth Plans,"Johnson & Johnson (JNJ) has secured a US$500 million R&D co-funding agreement with Royalty Pharma to advance JNJ-4804, a novel co-antibody therapy for chronic immune-mediated diseases. This partnership enables J&J to continue prioritizing immunology as a growth engine by sharing development costs for this complex biologic. While the deal reduces upfront financial burden, the success of JNJ-4804 will depend on navigating a competitive market and clinical/regulatory hurdles, adding to the company's narrative of relying on next-generation therapies as older drug patents expire.",20260401T080809,2026-04-01 08:08:09,negative,0.9299,-0.8707,0.9299,0.0108,0.0593,-1.0,-0.9299,1.0,1.0,1.0,1.0,-0.9299
ABBV,2026-04-01,2026-04-01 07:11,MarketBeat,AbbVie Inc. $ABBV Shares Sold by Allspring Global Investments Holdings LLC,"Allspring Global Investments Holdings LLC significantly reduced its stake in AbbVie Inc. by 28% in the fourth quarter, selling 171,116 shares. Despite this, AbbVie demonstrated strong performance with an EPS beat, raised FY-2026 guidance, and positive sentiment from institutional buying and analyst support. However, it faces headwinds including oncology pressure, a lawsuit related to the Cerevel deal, and increased competition from Merck's M&A activity.",20260401T071101,2026-04-01 07:11:01,neutral,0.9637,-0.012,0.0241,0.9637,0.0121,0.0,0.0,1.0,1.0,1.0,1.0,0.0
ABBV,2026-04-01,2026-03-31 23:49,qz.com,Can New Drugs Drive J&J's Innovative Medicine Despite Stelara LOE?,"Johnson & Johnson's Innovative Medicine unit is expected to see growth in Q1 2026 driven by key products like Darzalex and newer therapies, but faces significant pressure from the loss of exclusivity for Stelara and biosimilar competition. The company is introducing new drugs and indications, such as Inlexzoh/TAR-200, Imaavy, and Icotyde, to counteract these declines. Investors will focus on the performance of these new products and the impact of generic competition on older drugs.",20260331T234953,2026-03-31 23:49:53,negative,0.8076,-0.7148,0.8076,0.0996,0.0928,-1.0,-0.8076,0.9983780901048118,1.0,1.0,0.9983780901048118,-0.806290145568646
