ticker,trade_date,date,source,headline,summary,time_published,published_dt,label,top_prob,expected_score,p_negative,p_neutral,p_positive,numeric,base,w_recency,w_source,w_impact,w_total,weighted_score
GOOG,2025-07-01,2025-07-01 04:14,Sahm,"Mark Zuckerberg Once Predicted That This Technology Would Replace Your Phone — A Decade Later, How Far Is Meta From Delivering On A 'More Natural' Future","Mark Zuckerberg's 2015 prediction that virtual and augmented reality would replace mobile phones is revisited, nearly a decade later. The article examines Meta's progress and challenges in achieving this vision, detailing investments in Quest headsets and Ray-Ban smart glasses, along with financial performance and competition from Apple, Google, and Samsung. Despite substantial losses in Reality Labs, Meta continues to invest in AR/VR, while also facing struggles like the discontinuation of the Quest Pro.",20250701T041400,2025-07-01 04:14:00,positive,0.5912,0.2013,0.3899,0.019,0.5912,1.0,0.5912,1.0,1.0,1.0,1.0,0.5912
GOOG,2025-07-01,2025-06-30 23:18,Taboola.com,Google Ads: How Do They Work?,"This article explains Google Ads, formerly Google AdWords, detailing its various formats like Search, Display, Shopping, Video, and App Promotion Ads, including the newer Performance Max Campaigns. It describes how Google Ads operates through a real-time auction system, emphasizing keyword selection, bidding, and ad relevance. The piece also covers best practices for campaigns, optimization, budgeting, and ad formats, while discussing when Google Ads is most effective and offering alternatives for marketers.",20250630T231836,2025-06-30 23:18:36,positive,0.9378,0.8941,0.0437,0.0185,0.9378,1.0,0.9378,0.9933793532186164,1.0,1.0,0.9933793532186164,0.9315911574484184
GOOG,2025-07-01,2025-06-30 22:06,Newswire,"Amaze Surpasses 200 Million Storefront Visits, Solidifying Leadership in Rapidly Expanding Creator Economy","Amaze Holdings, Inc. announced that its subsidiary, Amaze Software, has surpassed 200 million lifetime storefront visits, driven by a global community of over 13 million creators. This milestone highlights Amaze's significant role in the burgeoning creator economy, enabling creators to monetize their content through accessible e-commerce tools. The company is strategically positioned for future growth amidst the expanding creator economy and global e-commerce market, which are projected to reach $480 billion and $7.5 trillion by 2027, respectively.",20250630T220606,2025-06-30 22:06:06,negative,0.8859,-0.7796,0.8859,0.0078,0.1063,-1.0,-0.8859,0.9818906424875842,1.0,1.0,0.9818906424875842,-0.8698569201797508
GOOG,2025-07-01,2025-06-30 09:49,The Motley Fool Australia,"S&P 500 reaches a new all-time high: Is IVV ETF a buy, hold or a sell?","The S&P 500 recently hit a new all-time high, prompting investors to assess the iShares S&P 500 AUD ETF (IVV). While the IVV ETF offers diversification and has shown impressive historical returns, its current high valuation (P/E ratio of 25) suggests that future returns might not match past performance. The article discusses alternatives like attractively valued individual stocks, valuation-filtered ETFs such as the VanEck Morningstar Wide Moat AUD ETF (ASX: MOAT), and increasing cash positions.",20250630T094900,2025-06-30 09:49:00,negative,0.8889,-0.7906,0.8889,0.0127,0.0984,-1.0,-0.8889,0.8723683046382618,1.0,1.0,0.8723683046382618,-0.7754481859929508
GOOG,2025-07-01,2025-06-29 22:38,Barchart.com,Alphabet's Strong Free Cash Flow Makes GOOG Stock a Value Buy,"Alphabet (GOOG) demonstrated strong Q1 free cash flow (FCF), surpassing expectations, and maintaining stable FCF margins despite increased capital expenditure. The analysis suggests GOOG stock is undervalued by approximately 19%, projecting a target price of $212 per share based on expected FCF and a 3.50% FCF yield. Investors could also generate additional income and set a lower buy-in point by selling short out-of-the-money put options.",20250629T223852,2025-06-29 22:38:52,negative,0.883,-0.8434,0.883,0.0773,0.0396,-1.0,-0.883,0.7834351711382511,1.0,1.0,0.7834351711382511,-0.6917732561150758
GOOG,2025-07-01,2025-06-28 14:53,The Motley Fool,How to Invest in Google Stock (GOOG)(GOOGL),"This article provides a comprehensive guide on how to invest in Alphabet (Google) stock, detailing its share classes, stock split history, and various investment methods, including direct purchase and ETF investments. It also analyzes Alphabet's profitability, revenue streams, valuation, and recent dividend initiation, offering insights for potential investors.",20250628T145300,2025-06-28 14:53:00,positive,0.9376,0.8926,0.045,0.0174,0.9376,1.0,0.9376,0.5770278924947125,1.0,1.0,0.5770278924947125,0.5410213520030425
GOOG,2025-07-01,2025-06-26 17:35,XTB.com,Meta Platforms is nearing new highs on a wave of potential acquisition reports 📈,"Meta Platforms is nearing new highs as reports surface about its potential acquisition of PlayAI, an AI startup specializing in voice imitation. This move is seen as part of Meta's broader strategy to lead in artificial intelligence development, following a significant investment in Scale AI and bringing its CEO into Meta's ""superintelligence"" team in mid-June. The company's stock prices are consequently approaching all-time highs as it strives to outpace competitors like Alphabet, Microsoft, and Amazon in the AI race.",20250626T173500,2025-06-26 17:35:00,negative,0.9244,-0.8645,0.9244,0.0157,0.0599,-1.0,-0.9244,0.3730772507553304,1.0,1.2,0.44769270090639646,-0.4138471327178729
GOOG,2025-07-01,2025-06-26 16:21,Seeking Alpha,Amazon AWS exec leaves company as tech talent race heats up (AMZN:NASDAQ),"Vasi Philomin, a vice president of generative AI at Amazon AWS, has departed from the company, as reported by Reuters. Amazon confirmed Philomin is no longer an employee. This departure highlights the intensifying competition for tech talent, particularly in the generative AI space.",20250626T162100,2025-06-26 16:21:00,neutral,0.8874,0.0931,0.0098,0.8874,0.1029,0.0,0.0,0.368673766107319,1.0,1.0,0.368673766107319,0.0
GOOG,2025-07-01,2025-06-26 06:38,Reuters,Indonesia working on new e-commerce tax rule in bid to target 'shadow economy',"Indonesia is implementing a new regulation requiring e-commerce platforms to collect a 0.5% levy on sellers' sales income to combat the ""shadow economy."" The move, which aims to improve supervision and tax compliance, has received backing from consulted stakeholders, though platforms and the e-commerce association are requesting adequate time for implementation due to the significant number of sellers affected.",20250626T063800,2025-06-26 06:38:00,positive,0.4575,0.0555,0.4021,0.1404,0.4575,1.0,0.4575,0.3357508513520662,1.35,1.0,0.45326364932528945,0.20736811956631993
GOOG,2025-07-01,2025-06-25 22:48,HT Tech,Apple to expand its footprint in Seattle with office lease,"Apple is significantly expanding its presence in Seattle by signing a lease for a 660,000-square-foot office space at 333 Dexter. This move is expected to add an additional 2,000 jobs to the area over the next five years, building upon a previously announced plan to create 1,000 jobs and a new $1 billion campus in Austin, Texas. The expansion highlights Seattle's growing tech influence and talent pool, attracting major technology firms like Google and Facebook as well.",20250625T224850,2025-06-25 22:48:50,negative,0.919,-0.849,0.919,0.0109,0.07,-1.0,-0.919,0.3114040403124566,1.0,1.0,0.3114040403124566,-0.28618031304714764
