ticker,trade_date,date,source,headline,summary,time_published,published_dt,label,top_prob,expected_score,p_negative,p_neutral,p_positive,numeric,base,w_recency,w_source,w_impact,w_total,weighted_score
TMO,2026-04-01,2026-04-01 20:11,Stock Titan,Quantum-Si (NASDAQ: QSI) plans 2026 virtual meeting and pay vote,"Quantum-Si (NASDAQ: QSI) will hold its fully virtual 2026 annual shareholder meeting on May 15, 2026, at 1:00 p.m. Eastern, where stockholders will vote on electing ten directors, ratifying PricewaterhouseCoopers LLP as auditor, and approving a non-binding advisory say-on-pay for named executive officers. Founder Jonathan M. Rothberg, Ph.D., who beneficially owns all Class B shares, holds approximately 69.33% of the total voting power, effectively controlling the outcome of all proposals. The proxy statement details executive compensation for 2025, outstanding equity awards, and director compensation.",20260401T201113,2026-04-01 20:11:13,positive,0.9539,0.9269,0.0271,0.019,0.9539,1.0,0.9539,1.0,1.0,1.0,1.0,0.9539
TMO,2026-04-01,2026-04-01 19:40,Stock Titan,Equity plan expansion at DiaMedica (NASDAQ: DMAC) adds 3.5M shares,"DiaMedica Therapeutics Inc. (NASDAQ: DMAC) is proposing to expand its 2019 Omnibus Incentive Plan by adding 3.5 million shares, increasing the total authorized shares to 10.5 million, and extending the plan's term by ten years. This proposal will be voted on at the annual shareholder meeting on May 20, 2026, alongside the election of directors, ratification of Baker Tilly US, LLP as auditors, and an advisory vote on executive compensation. The company states the expansion is crucial for attracting, motivating, and retaining talent and aligns with its pay-for-performance compensation philosophy.",20260401T194009,2026-04-01 19:40:09,negative,0.8034,-0.6144,0.8034,0.0075,0.1891,-1.0,-0.8034,1.0,1.0,1.0,1.0,-0.8034
TMO,2026-04-01,2026-04-01 15:18,PharmiWeb.com,Thermo Fisher Scientific Launches Integrated Platform to Accelerate Biologics Development,"Thermo Fisher Scientific has launched an integrated platform called the Gibco CHOvantage GS Cell Line Development Kit to speed up biologics development. This new platform aims to help manufacturers bring therapies to market faster, improve consistency, and control costs, especially for complex biologics and biosimilars. The kit offers high productivity, streamlined timelines, and royalty-free, clinical-stage licensing options to support scalable manufacturing.",20260401T151848,2026-04-01 15:18:48,negative,0.7936,-0.5948,0.7936,0.0076,0.1988,-1.0,-0.7936,1.0,1.0,1.0,1.0,-0.7936
TMO,2026-04-01,2026-04-01 15:03,PharmiWeb.com,"Thermo Fisher Scientific to Hold Earnings Conference Call on Thursday, April 23, 2026","Thermo Fisher Scientific Inc. (NYSE: TMO) announced it will release its first-quarter 2026 financial results and hold a conference call on Thursday, April 23, 2026, at 8:30 a.m. ET. The call will discuss financial performance and future expectations, accessible via webcast on their website or by phone. A replay of the call will be available until July 22, 2026.",20260401T150350,2026-04-01 15:03:50,positive,0.9544,0.9333,0.0211,0.0245,0.9544,1.0,0.9544,1.0,1.0,1.25,1.25,1.193
TMO,2026-04-01,2026-04-01 14:40,openPR.com,Worldwide Factors Influencing the Rapid Evolution of the Life Science Tools Market,"The life science tools market is projected to reach $379.95 billion by 2030, growing at a CAGR of 13.5%. This growth is fueled by automation, increased investments in genomics and proteomics, demand for personalized medicine, and advancements in clinical diagnostics and drug discovery. Key players like F. Hoffmann-La Roche Ltd. and Thermo Fisher Scientific Inc. are driving innovation, exemplified by strategic acquisitions and the development of advanced sequencing platforms such as Illumina's MiSeq i100 series.",20260401T144045,2026-04-01 14:40:45,negative,0.8069,-0.6228,0.8069,0.009,0.1841,-1.0,-0.8069,1.0,1.0,1.0,1.0,-0.8069
TMO,2026-04-01,2026-04-01 14:38,Stock Titan,"SOLV SEC Filings - Solventum Corporation 10-K, 10-Q, 8-K Forms","This page provides a comprehensive resource for investors to access Solventum Corporation's SEC filings, including 10-K, 10-Q, 8-K forms, and insider trading reports. It highlights various material events reported by Solventum, such as debt reduction strategies, asset sales, governance changes, and details related to 3M Company's ownership and share resales of SOLV stock. The platform offers AI-powered summaries and sentiment analysis for each filing to help users understand key financial and operational disclosures.",20260401T143841,2026-04-01 14:38:41,positive,0.9463,0.9205,0.0257,0.028,0.9463,1.0,0.9463,1.0,1.0,1.25,1.25,1.1828750000000001
TMO,2026-04-01,2026-04-01 14:09,openPR.com,Key Factors and Emerging Trends Shaping the Lab Supplies Market Landscape,"The lab supplies market is set to reach $60.9 billion by 2030, growing at an 8.5% CAGR, driven by advancements in life sciences, diagnostics, and automation. Key trends include increased demand for premium consumables, automated equipment, and a focus on safety and sustainability. Leading companies like Thermo Fisher Scientific and Danaher Corporation are innovating to enhance accuracy and efficiency, with acquisitions like Calibre Scientific's purchase of Dynalab Corp. expanding market reach and product portfolios.",20260401T140914,2026-04-01 14:09:14,negative,0.8657,-0.7403,0.8657,0.009,0.1254,-1.0,-0.8657,1.0,1.0,1.0,1.0,-0.8657
TMO,2026-04-01,2026-04-01 14:09,European Pharmaceutical Review,Smarter Raman QC for biopharma fill-finish with scalable model transfer,"This webinar, sponsored by Thermo Fisher Scientific and featuring Sudhir Dahal, explores how modern Raman spectroscopy can enhance biopharma fill-finish quality control. It focuses on leveraging faster analysis and multi-attribute insights, while addressing challenges like scalable model transfer across instruments and sites, managing fluorescence interference, and integrating data into Industry 4.0 environments for real-time release. The session offers practical strategies for implementing Raman-based QC effectively in complex manufacturing operations.",20260401T140907,2026-04-01 14:09:07,positive,0.8048,0.6192,0.1856,0.0096,0.8048,1.0,0.8048,1.0,1.0,1.0,1.0,0.8048
TMO,2026-04-01,2026-04-01 13:08,openPR.com,Live Cell Imaging Market Set to Boom Rapidly by 2033| Thermo Fisher Scientific Inc. • Merck KgaA • PerkinElmer Inc,"The Live Cell Imaging market is expected to grow significantly, from US$ 1,924.4 Mn in 2025 to US$ 2,921.9 Mn by 2032, at a CAGR of 7.2%. This report provides an in-depth analysis of market dynamics, key players such as Thermo Fisher Scientific, Merck KgaA, and PerkinElmer Inc., regional trends, and growth opportunities with forecasts up to 2033. It serves as a strategic guide for stakeholders with competitive analysis, market segmentation, and crucial insights to foster sustainable growth.",20260401T130854,2026-04-01 13:08:54,positive,0.5082,0.0248,0.4834,0.0083,0.5082,1.0,0.5082,1.0,1.0,1.0,1.0,0.5082
TMO,2026-04-01,2026-04-01 12:09,openPR.com,Emerging Sub-Segments Transforming the Medical Device Subscription Market Landscape,"The medical device subscription market is projected to reach $24.89 billion by 2030, growing at a CAGR of 22.5%, driven by remote monitoring, AI, and telehealth integration. Key players like Thermo Fisher Scientific and Medtronic are shaping the industry, with innovations like next-generation health wearables fostering personalized wellness management. The market is segmented by device type, subscription model, application, and end-user, including diagnostic, therapeutic, and monitoring devices across various medical fields.",20260401T120922,2026-04-01 12:09:22,positive,0.7224,0.4528,0.2695,0.0081,0.7224,1.0,0.7224,1.0,1.0,1.0,1.0,0.7224
