ticker,trade_date,date,source,headline,summary,time_published,published_dt,label,top_prob,expected_score,p_negative,p_neutral,p_positive,numeric,base,w_recency,w_source,w_impact,w_total,weighted_score
ORCL,2026-04-01,2026-04-01 22:08,SiliconANGLE,AI database deep dive: Oracle’s platform redesign,"Oracle has significantly redesigned its database architecture, integrating AI capabilities directly into its core offerings through its AI Database 26ai and Oracle Autonomous AI Lakehouse. These advancements aim to facilitate customer access to major AI models by connecting proprietary data, empowering semantic searches, and enhancing security with database-level privacy enforcement and quantum-safe encryption. TheCUBE's Oracle Data Deep Dive NYC event on April 15 will further explore how Oracle is embedding machine learning, vector search, and advanced analytics into its data platform to enable production-ready AI architectures.",20260401T220822,2026-04-01 22:08:22,positive,0.5084,0.0285,0.4798,0.0118,0.5084,1.0,0.5084,1.0,1.0,1.0,1.0,0.5084
ORCL,2026-04-01,2026-04-01 22:08,BBC,Tech giant Oracle makes 'significant' job cuts,"Oracle has made ""significant"" job cuts, with an estimated 10,000 employees affected, according to senior managers and employees. The company, which declined to comment, has been heavily investing in AI and executives have previously stated that AI tools enable fewer employees to accomplish more work. While the cuts are not attributed to performance, they coincide with other tech companies also reducing staff this year.",20260401T220822,2026-04-01 22:08:22,neutral,0.9716,0.0126,0.0079,0.9716,0.0205,0.0,0.0,1.0,1.0,1.0,1.0,0.0
ORCL,2026-04-01,2026-04-01 21:04,AMD,AMD Delivers Breakthrough MLPerf Inference 6.0 Results,"AMD's latest MLPerf Inference 6.0 submission shows significant advancements with its Instinct MI355X GPUs, surpassing 1 million tokens per second at multinode scale and expanding into new workloads like text-to-video generation. The results demonstrate competitive single-node performance against NVIDIA B200 and B300 GPUs, efficient scale-out, and broad ecosystem reproducibility, largely attributed to the AMD ROCm software stack. These achievements position AMD as a strong contender in the generative AI inference market, with a clear roadmap for future Instinct GPU series and rack-scale solutions.",20260401T210403,2026-04-01 21:04:03,negative,0.9341,-0.8771,0.9341,0.0089,0.057,-1.0,-0.9341,1.0,1.0,1.0,1.0,-0.9341
ORCL,2026-04-01,2026-04-01 19:08,Dallas Innovates,Patented: Topgolf's Golf Ball With Electrical Components—and More North Texas Inventive Activity,"Dallas-Fort Worth ranked 10th among 250 metros for patent activity in the week of March 3, with 102 patents granted. Noteworthy patents include Topgolf's golf ball with electrical components to relay data wirelessly, Boeing's autonomous flexible manufacturing system, and Capital One's security vulnerability visualization. The article provides a detailed list of patents categorized by classification, top assignees, and top inventors, highlighting the region's diverse inventive contributions.",20260401T190845,2026-04-01 19:08:45,positive,0.877,0.7672,0.1099,0.0131,0.877,1.0,0.877,1.0,1.0,1.0,1.0,0.877
ORCL,2026-04-01,2026-04-01 17:48,The Globe and Mail,ServiceNow Drops 32% Year to Date: Should You Still Buy the Stock?,"ServiceNow shares have dropped significantly year-to-date due to macroeconomic challenges and increased competition from companies like Microsoft, Oracle, and Salesforce. Despite this underperformance, its expanding AI platform, growing customer base, and high retention rates are expected to drive top-line growth. While the stock currently trades at a premium valuation, its strong growth outlook and a Zacks Rank #2 (Buy) suggest it may still be a favorable investment.",20260401T174828,2026-04-01 17:48:28,neutral,0.9468,-0.0182,0.0357,0.9468,0.0175,0.0,0.0,1.0,1.0,1.0,1.0,0.0
ORCL,2026-04-01,2026-04-01 17:20,Bloomberg.com,Oracle Data Center Nears $16 Billion Financing After Twisty Path,"Related Digital is nearing finalization of $16 billion in financing for a large Oracle data center in Michigan. This financing follows several months of complex negotiations with investors. This new Oracle data center, once built, will power applications for OpenAI and adds to other massive debt packages arranged for Oracle data centers in Texas, Wisconsin, and New Mexico.",20260401T172000,2026-04-01 17:20:00,negative,0.7391,-0.4948,0.7391,0.0166,0.2443,-1.0,-0.7391,1.0,1.35,1.0,1.35,-0.997785
ORCL,2026-04-01,2026-04-01 17:18,Bitget,Cousins Properties Signs Lease with Oracle: Is This the Start of Expansion?,"Cousins Properties (CUZ) has secured a significant long-term lease with Oracle (ORCL) for 116,000 square feet at the Neuhoff mixed-use development in Nashville, with Oracle expected to occupy the space in late 2026. This deal provides Cousins with stable cash flow and enhances Neuhoff's reputation, aligning with Cousins' strategy to invest in high-growth Sun Belt markets. The lease strengthens Cousins' portfolio and positions it for steady income and long-term value despite challenges in the broader office sector.",20260401T171800,2026-04-01 17:18:00,negative,0.9474,-0.909,0.9474,0.0142,0.0384,-1.0,-0.9474,1.0,1.0,1.0,1.0,-0.9474
ORCL,2026-04-01,2026-04-01 17:08,Oracle Blogs,Oracle Named a Leader in the 2026 Gartner® Magic Quadrant™ for Source-to-Pay Suites,"Oracle has been recognized as a Leader in the 2026 Gartner® Magic Quadrant™ for Source-to-Pay Suites, highlighting its strength in helping procurement and finance teams manage spend and compliance. The company's focus includes agentic AI to streamline tasks, a revamped Redwood UI for improved user experience, and enterprise readiness with robust security and industry-specific support. These advancements aim to address the complex demands on procurement leaders for savings, compliance, and efficiency.",20260401T170815,2026-04-01 17:08:15,negative,0.8966,-0.802,0.8966,0.0088,0.0946,-1.0,-0.8966,1.0,1.0,1.0,1.0,-0.8966
ORCL,2026-04-01,2026-04-01 16:38,TradingView,ServiceNow Drops 32% Year to Date: Should You Still Buy the Stock?,"ServiceNow (NOW) shares have dropped 31.7% year to date due to macroeconomic challenges, currency fluctuations, and intense competition, despite the company's expanding AI platform and strong customer retention. The article discusses NOW's efforts to broaden its total addressable market through acquisitions and strategic collaborations, aiming to drive top-line growth. While the company's subscription revenue growth is expected to slow slightly in 2026, its strong portfolio and high customer engagement, combined with a Zacks Rank #2 (Buy) and a Growth Score of A, suggest it remains a favorable investment despite its premium valuation.",20260401T163817,2026-04-01 16:38:17,neutral,0.9212,-0.0142,0.0465,0.9212,0.0323,0.0,0.0,1.0,1.0,1.0,1.0,0.0
ORCL,2026-04-01,2026-04-01 16:29,MyNorthwest.com,T-Mobile cuts more jobs following 393 layoffs earlier this year,"T-Mobile has announced another round of workforce reductions, declining to specify the number of positions eliminated. This marks the third wave of layoffs for the company in recent months, following 393 Washington-based job cuts in February and 131 in October. The decision is part of aligning its IT organization to support future growth and innovation, even as the company recently closed a $4.4 billion acquisition of U.S. Cellular.",20260401T162942,2026-04-01 16:29:42,neutral,0.9694,0.0148,0.0079,0.9694,0.0227,0.0,0.0,1.0,1.0,1.15,1.15,0.0
