ticker,trade_date,date,source,headline,summary,time_published,published_dt,label,top_prob,expected_score,p_negative,p_neutral,p_positive,numeric,base,w_recency,w_source,w_impact,w_total,weighted_score
META,2025-04-01,2025-04-01 12:52,TradingView,SPMO ETF Holdings List — AMEX:SPMO,"This article provides the holdings list for the Invesco S&P 500 Momentum ETF (SPMO). As of March 12, 2026, the fund's top holdings include Broadcom Inc., NVIDIA Corporation, Meta Platforms Inc. Class A, JPMorgan Chase & Co., and Palantir Technologies Inc. The list details the weight percentage, number of shares, and market value for each holding.",20250401T125205,2025-04-01 12:52:05,positive,0.9527,0.9325,0.0201,0.0272,0.9527,1.0,0.9527,1.0,1.0,1.0,1.0,0.9527
META,2025-04-01,2025-04-01 11:52,TradingView,XAIX ETF Holdings List — FWB:XAIX,"The XAIX ETF, Xtrackers Artificial Intelligence & Big Data UCITS ETF, holds a diversified portfolio of companies involved in artificial intelligence and big data. As of February 27, 2026, its top holdings include major tech companies like Samsung Electronics, Micron Technology, SK hynix, Alphabet, and Alibaba. The ETF aims to provide exposure to the performance of some of the largest and most liquid companies globally that are engaged in the AI and big data sectors.",20250401T115236,2025-04-01 11:52:36,positive,0.8573,0.7226,0.1347,0.008,0.8573,1.0,0.8573,1.0,1.0,1.0,1.0,0.8573
META,2025-04-01,2025-04-01 09:52,TradingView,XLC ETF Holdings List — AMEX:XLC,"This article provides a detailed list of the holdings for the State Street Communication Services Select Sector SPDR ETF (XLC) as of February 25, 2026. The ETF's top holdings include major tech and telecommunication companies like Meta Platforms, Alphabet (Class A and C), Verizon Communications, and AT&T. Each holding is listed with its symbol, weight percentage, number of shares, and market value in USD.",20250401T095221,2025-04-01 09:52:21,positive,0.955,0.9317,0.0233,0.0217,0.955,1.0,0.955,1.0,1.0,1.0,1.0,0.955
META,2025-04-01,2025-04-01 01:56,Morningstar Australia,US stock market outlook: Where we see opportunities in Q2,"The US stock market experienced a downturn in Q1 2025, primarily affecting AI-related growth stocks, leading to more attractive valuations across the board. Value, wide-moat, and small-cap stocks are now considered most attractive, with the overall market trading at a 5% discount to fair value. Investors are advised to overweight value and small-cap stocks, while underweighting growth, as Morningstar's economics team anticipates a reacceleration of the economy in early 2026.",20250401T015623,2025-04-01 01:56:23,neutral,0.8567,-0.0237,0.0835,0.8567,0.0598,0.0,0.0,1.0,1.0,1.0,1.0,0.0
META,2025-04-01,2025-04-01 01:25,Mobile World Live,Feature: John Deere fires up private 5G at key factory,"John Deere has implemented a private 5G network at its Davenport Works factory in Iowa, representing an 18-month project to enhance manufacturing efficiency. The company plans to transition most of its connectivity to mobile, reducing reliance on wired Ethernet and Wi-Fi. This shift addresses challenges in Industry 4.0, such as the saturation of Wi-Fi points and the need for flexible infrastructure, while leveraging 5G for improved coverage, reduced outage times, and advanced asset tracking.",20250401T012504,2025-04-01 01:25:04,negative,0.8655,-0.7382,0.8655,0.0071,0.1274,-1.0,-0.8655,1.0,1.0,1.0,1.0,-0.8655
META,2025-04-01,2025-03-31 11:53,TradingView,YMAG ETF Holdings List — AMEX:YMAG,"This article provides a detailed list of the holdings for the YMAG (YieldMax Magnificent 7 Fund of Option Income ETFs) ETF as of February 27, 2026. The fund primarily invests in option income strategy ETFs for major tech companies like Amazon, Microsoft, Meta, Tesla, Google, Apple, and Nvidia, alongside small allocations to U.S. Dollar reserves and a Government Obligations Fund. Each holding's weight, share count, and market value are presented.",20250331T115314,2025-03-31 11:53:14,positive,0.9544,0.9253,0.0291,0.0165,0.9544,1.0,0.9544,0.8899319794669722,1.0,1.0,0.8899319794669722,0.8493510812032783
META,2025-04-01,2025-03-31 08:52,TradingView,TOPT ETF Holdings List — AMEX:TOPT,"This article provides a detailed list of the holdings for the iShares Top 20 U.S. Stocks ETF (AMEX:TOPT) as of March 2, 2026. It shows the top companies by weight, including NVIDIA, Apple, Microsoft, Meta Platforms, and Berkshire Hathaway, along with their respective shares and market values. The ETF is composed of major U.S. corporations, offering insights into its investment strategy.",20250331T085249,2025-03-31 08:52:49,positive,0.9473,0.9108,0.0365,0.0162,0.9473,1.0,0.9473,0.8645395432382109,1.0,1.0,0.8645395432382109,0.8189783093095572
META,2025-04-01,2025-03-31 04:12,ABC4 Utah,CXApp Inc. (Nasdaq:CXAI) Announces the Appointment of Terry Blanchard as Senior Vice President of Engineering,"CXApp Inc. (Nasdaq:CXAI) has announced the appointment of Terry Blanchard as Senior Vice President of Engineering. Blanchard, with over 30 years of engineering leadership experience from companies like Apple, WhatsApp, and NVIDIA, will lead CXAI's global engineering organization and drive the development of next-generation AI technologies for workplace experiences. This strategic hire aims to accelerate CXAI's product roadmap and technical strategy, focusing on creating advanced Agentic AI solutions.",20250331T041242,2025-03-31 04:12:42,positive,0.694,0.3987,0.2953,0.0108,0.694,1.0,0.694,0.8265431465605593,1.0,1.0,0.8265431465605593,0.5736209437130281
META,2025-04-01,2025-03-31 02:53,Value Added Resource,"eBay Finally Rolls Out Magical AI Listing Starting In Germany, Plus Updates On Facebook Marketplace Cross Posting","eBay is beginning the rollout of its ""Magical Listing"" AI tool in Germany, allowing sellers to create listings simply by taking a picture, despite being delayed by over a year and a half. The company is also providing updates on its integration with Facebook Marketplace, which has faced challenges with listing visibility. This delayed AI tool places eBay behind competitors like Mercari, Depop, and Poshmark, all of whom have already launched similar features.",20250331T025322,2025-03-31 02:53:22,positive,0.7188,0.4639,0.2548,0.0264,0.7188,1.0,0.7188,0.8160886820989154,1.0,1.0,0.8160886820989154,0.5866045446927004
META,2025-04-01,2025-03-30 06:40,Seeking Alpha,Abrdn Total Dynamic Dividend Fund Q4 2024 Commentary (AOD),"The abrdn Total Dynamic Dividend Fund (AOD) underperformed its benchmark in Q4 2024, primarily due to stock selection and sector allocation, with Tesla, Amazon, and Meta Platforms being key detractors. Despite global equity market gains driven by optimism over Trump's policies, the fund maintains a cautious outlook given macroeconomic factors and recession risks. The investment team focuses on stock-level diversification and capital preservation.",20250330T064000,2025-03-30 06:40:00,negative,0.6455,-0.5672,0.6455,0.2762,0.0783,-1.0,-0.6455,0.6717172231678716,1.0,1.0,0.6717172231678716,-0.4335934675548611
