ticker,trade_date,date,source,headline,summary,time_published,published_dt,label,top_prob,expected_score,p_negative,p_neutral,p_positive,numeric,base,w_recency,w_source,w_impact,w_total,weighted_score
COST,2025-04-01,2025-04-01 10:59,TradingView,XLP ETF Holdings List — AMEX:XLP,"This article provides the XLP ETF Holdings List for the State Street Consumer Staples Select Sector SPDR ETF as of February 27, 2026. It details the top holdings including Walmart, Costco, Procter & Gamble, Coca-Cola, and Philip Morris International, along with their respective weight percentages, shares, and market values. The data offers an overview of the ETF's composition in the consumer staples sector.",20250401T105924,2025-04-01 10:59:24,positive,0.9506,0.925,0.0256,0.0237,0.9506,1.0,0.9506,1.0,1.0,1.0,1.0,0.9506
COST,2025-04-01,2025-04-01 01:53,Grocery Dive,"Kroger’s road ahead runs through its past, analysts say","Kroger is facing significant challenges, including the departure of its CEO, the failure of its merger with Albertsons, and intense competition from rivals like Walmart. Analysts suggest Kroger has lost its way by focusing on alternative profits and costly e-commerce investments, neglecting its core grocery business and pricing strategy. The company is urged to look for a new leader from outside to refocus on its roots as a supermarket operator and improve its value proposition to consumers.",20250401T015334,2025-04-01 01:53:34,neutral,0.8995,0.0297,0.0354,0.8995,0.0651,0.0,0.0,1.0,1.0,1.0,1.0,0.0
COST,2025-04-01,2025-03-31 02:49,The Business Journals,"Costco, Lowes Foods eye Q4 openings at massive development as more work gears up","The Exchange at Indian Land, a mixed-use development, is anticipating Q4 openings for major retailers like Costco and Lowes Foods. Residential construction is also commencing in the development, which includes hundreds of residential units and significant retail space. This progress follows earlier developments such as Costco locking in its store location and the start of the project by developers who purchased 158 acres.",20250331T024957,2025-03-31 02:49:57,negative,0.6983,-0.4095,0.6983,0.0129,0.2888,-1.0,-0.6983,0.8156414194375482,1.0,1.0,0.8156414194375482,-0.5695624031932399
COST,2025-04-01,2025-03-28 02:49,Treasure Coast News,"A Costco sushi bar? Get all the info on Costco's opening, hours, for new Stuart location","The first Costco Wholesale store on the Treasure Coast is opening in Stuart on April 25, featuring a unique sushi bar, a first for Florida Costco locations. The article details the store's offerings, including groceries, an acclaimed food court, and various services, alongside information on membership tiers. It also provides specific operating hours for both the wholesale store and its gas station, which opened earlier and requires a membership to use.",20250328T024957,2025-03-28 02:49:57,positive,0.9457,0.9086,0.0371,0.0172,0.9457,1.0,0.9457,0.40782070971877415,1.0,1.0,0.40782070971877415,0.3856760451810447
COST,2025-04-01,2025-03-27 11:34,The Globe and Mail,Wall St. Analysts Eye 30% Upside in Schwab U.S. Growth ETF (SCHG),"The Schwab U.S. Large-Cap Growth ETF (SCHG) is highlighted as an attractive investment opportunity due to its strong long-term performance, diversified portfolio of blue-chip growth stocks, and low expense ratio. Despite a recent market selloff, Wall Street analysts rate SCHG as a Strong Buy, projecting a potential upside of over 25-30% in the next 12 months. The article advises that the current dip presents a good chance to invest in this consistently outperforming ETF.",20250327T113400,2025-03-27 11:34:00,negative,0.9497,-0.9189,0.9497,0.0196,0.0308,-1.0,-0.9497,0.3520815373596639,1.0,1.0,0.3520815373596639,-0.3343718360304728
COST,2025-04-01,2025-03-27 02:49,TradingView,Johnson Fistel Launches Investigation into The Vita Coco Company Following Short Report Claims,"Johnson Fistel, PLLP has initiated an investigation into The Vita Coco Company (COCO) following a short report from NINGI Research. The report alleges that Vita Coco faces a $90 million revenue shortfall due to the termination of a contract with Costco, alongside issues like undisclosed related-party transactions and supply chain mismanagement. The investigation aims to determine if Vita Coco violated securities laws and to recover investor losses, as the stock fell 11% after the report's release.",20250327T024928,2025-03-27 02:49:28,neutral,0.9694,0.0099,0.0103,0.9694,0.0202,0.0,0.0,0.3236624104328687,1.0,1.2,0.3883948925194424,0.0
COST,2025-04-01,2025-03-26 17:21,Treasure Coast News,Countdown to Costco: Gas station opens one month before much-anticipated retail warehouse,"A new Costco gas station has opened in Stuart, Florida, one month ahead of its retail warehouse, offering members gas at $2.73 per gallon, the cheapest in Martin County. The gas station is part of a 49-acre development and has been met with enthusiasm by members who appreciate the lower prices and convenience. The full Costco store is scheduled to open on April 25th, 2025.",20250326T172100,2025-03-26 17:21:00,negative,0.6939,-0.3986,0.6939,0.0108,0.2953,-1.0,-0.6939,0.295447198112372,1.0,1.0,0.295447198112372,-0.20501081077017494
COST,2025-04-01,2025-03-26 17:21,Treasure Coast News,Costco gas station opens in Stuart,"A new Costco Wholesale Corp. gas station has opened in Stuart, Florida, at 3173 S. Kanner Highway. The members-only gas station officially opened on March 25, 2025, one month prior to the grand opening of the associated retail store.",20250326T172100,2025-03-26 17:21:00,positive,0.866,0.7416,0.1244,0.0096,0.866,1.0,0.866,0.295447198112372,1.0,1.0,0.295447198112372,0.2558572735653142
COST,2025-04-01,2025-03-26 14:28,GlobeNewswire,"Vita Coco ALERT: The Vita Coco Company, Inc. Investigated for Securities Fraud; Investors Who Have Lost Money Should Contact Block & Leviton","Block & Leviton is investigating The Vita Coco Company, Inc. (Nasdaq: COCO) for potential securities law violations after its shares fell over 12% following a NINGI Research report. The report alleges Vita Coco misled investors about growth, is set to lose a key Costco contract representing 25% of net sales, and faces internal operational issues. Investors who lost money are encouraged to contact Block & Leviton to learn about recovering losses.",20250326T142800,2025-03-26 14:28:00,neutral,0.9654,0.0199,0.0074,0.9654,0.0273,0.0,0.0,0.2873589574038807,1.0,1.25,0.35919869675485083,0.0
COST,2025-04-01,2025-03-26 03:31,Contra Costa News,Antioch City Council Approves Lone Tree Retail Project,"The Antioch City Council has approved the Lone Tree Retail Project in a 3-2 vote, a development that has been planned since 2005. The project includes a Mister Car Wash, Habit Burger & Grill, and a Chipotle/Retail TBD, aiming to boost the city's sales tax revenue and create jobs. Despite concerns from some council members about contributing to a ""fast food city"" image, proponents emphasized the need for economic development and new businesses in Antioch.",20250326T033144,2025-03-26 03:31:44,negative,0.8962,-0.8052,0.8962,0.0129,0.091,-1.0,-0.8962,0.2586391086414788,1.0,1.0,0.2586391086414788,-0.2317923691644933
