ticker,trade_date,date,source,headline,summary,time_published,published_dt,label,top_prob,expected_score,p_negative,p_neutral,p_positive,numeric,base,w_recency,w_source,w_impact,w_total,weighted_score
WMT,2025-10-01,2025-10-01 21:09,Stock Titan,"48,000 Stock Options: Biomea Fusion Makes Key Inducement Grant Under 2023 Equity Plan","Biomea Fusion, a clinical-stage diabetes and obesity medicines company, has granted non-qualified stock options for 48,000 shares to a new employee. This grant, made under the company's 2023 Inducement Equity Plan, will vest quarterly over four years, contingent on continued employment. The move aligns with Nasdaq Listing Rule 5635(c)(4) as an employment inducement.",20251001T210956,2025-10-01 21:09:56,positive,0.8213,0.6569,0.1644,0.0143,0.8213,1.0,0.8213,1.0,1.0,1.0,1.0,0.8213
WMT,2025-10-01,2025-10-01 05:09,EBC Financial Group,How to Invest in the XLP ETF in 2025?,"The XLP ETF, focusing on consumer staples, offers defensive strength for investors navigating market uncertainties in 2025. This article details XLP's holdings, historical performance, and provides strategies for incorporating it into a long-term portfolio. It highlights the ETF's stability, dividend income, and exposure to global brands like Procter & Gamble, Coca-Cola, and Walmart, despite potential limitations in rapid growth and concentration risks.",20251001T050911,2025-10-01 05:09:11,positive,0.6377,0.2839,0.3538,0.0085,0.6377,1.0,0.6377,1.0,1.0,1.0,1.0,0.6377
WMT,2025-10-01,2025-09-30 19:07,Yahoo Finance,KeyBanc Capital Markets Maintains an Overweight Rating on Walmart Inc. (WMT) with a Price Target of $110,"KeyBanc Capital Markets has reiterated an Overweight rating on Walmart Inc. (WMT) with a price target of $110, citing strong performance in retail, membership, advertising, and fulfillment despite rising input prices. The firm highlights Walmart's $693 billion annual revenue, 24.9% gross profit margin, and pricing leadership as key drivers for sales and market share growth. This positive outlook is further supported by the confidential IPO filing of Walmart-owned PhonePe, indicating global expansion and diversified growth strategies.",20250930T190727,2025-09-30 19:07:27,negative,0.9486,-0.9113,0.9486,0.0141,0.0373,-1.0,-0.9486,0.9541447753770471,1.0,1.0,0.9541447753770471,-0.9051017339226669
WMT,2025-10-01,2025-09-30 18:31,Supermarket News,UNFI reports 5% hit on Q4 sales from June cyberattack,"United Natural Foods Inc. (UNFI) reported a 5% hit on its fourth-quarter sales due to a cyberattack in June, reducing adjusted EBITDA by approximately $50 million. Despite the setback, the company issued an improved outlook for fiscal 2026, targeting low single-digit sales growth and low double-digit adjusted annual EBITDA growth. UNFI anticipates returning to profitability in fiscal 2026, projecting net income between $0 and $50 million on sales of $31.6 billion to $32 billion, driven by efficiency strategies in its supply chain.",20250930T183123,2025-09-30 18:31:23,negative,0.7185,-0.6977,0.7185,0.2607,0.0208,-1.0,-0.7185,0.9486391584764752,1.0,1.0,0.9486391584764752,-0.6815972353653474
WMT,2025-10-01,2025-09-30 18:13,SmartBrief,Supermarket store trends driving refrigeration needs at the perimeter,"Supermarket perimeters are experiencing increased shopper traffic due to demand for fresh, convenient foods, leading to evolving refrigeration needs. Retailers are adapting their refrigeration systems to support modern store formats, ensure flexibility, and future-proof operations against new EPA regulations on high-GWP refrigerants. The article highlights three key trends driving refrigeration innovation: shopper demand for fresh and convenient options, the need for seamless solutions in remodels and retrofits, and the changing formats of grocery stores.",20250930T181329,2025-09-30 18:13:29,positive,0.6275,0.2718,0.3557,0.0168,0.6275,1.0,0.6275,0.9459185109490994,1.0,1.0,0.9459185109490994,0.5935638656205598
WMT,2025-10-01,2025-09-30 18:12,JLL,$53.2M sale of Edgewater Towne Center in New Jersey,"JLL Capital Markets announced the $53.2 million sale of Edgewater Towne Center, a mixed-use property in Edgewater, New Jersey. The property includes 76,525 square feet of retail space and 64 apartment homes, anchored by a Whole Foods Market. The sale highlights the strong demand for well-located assets with value-add potential in desirable New York metropolitan area submarkets.",20250930T181214,2025-09-30 18:12:14,negative,0.5876,-0.1834,0.5876,0.0082,0.4042,-1.0,-0.5876,0.945728813321056,1.0,1.0,0.945728813321056,-0.5557102507074525
WMT,2025-10-01,2025-09-30 18:04,Global Food Industry News,Once Upon a Farm files for IPO,"Once Upon a Farm, an organic children's food manufacturer based in California, has filed for an IPO on the New York Stock Exchange under the ticker symbol OFRM. Despite being loss-making, the company reported significant sales revenue growth in 2024 and the first half of 2025, distributing its products through major US retailers and a direct-to-consumer channel. The IPO filing highlights macroeconomic uncertainties and supply chain challenges, particularly tariffs affecting ingredient sourcing, as potential risks to its business performance.",20250930T180408,2025-09-30 18:04:08,negative,0.8797,-0.7967,0.8797,0.0372,0.0831,-1.0,-0.8797,0.9445004943234461,1.0,1.0,0.9445004943234461,-0.8308770848563355
WMT,2025-10-01,2025-09-30 17:01,Business Wire,CI&T Releases “Retail Tech Reality Check” Report Highlightings AI’s Growing Role in Consumer Shopping,"CI&T has released its ""Retail Tech Reality Check"" report, which investigates the impact of artificial intelligence on consumer shopping behaviors. The report reveals a shift back to search engines for purchase journeys and a growing openness to agentic AI for routine buys, while also noting consumer caution regarding biased recommendations. Key findings indicate 58% of consumers believe retailers should use AI to enhance shopping experiences, and nearly three-quarters use AI tools in their path to purchase.",20250930T170154,2025-09-30 17:01:54,positive,0.7243,0.4782,0.2461,0.0296,0.7243,1.0,0.7243,0.9351162247976132,1.0,1.0,0.9351162247976132,0.6773046816209113
WMT,2025-10-01,2025-09-30 16:51,TIKR.com,9 Undervalued Family-Controlled Public Companies,"This article highlights nine undervalued family-controlled public companies, emphasizing their long-term investment appeal due to generational ownership and disciplined strategies. It details how these companies prioritize stability and sustainable growth over short-term market pressures, often leading to market overlooks despite strong fundamentals. News Corporation, Walmart, and Alphabet are presented as prime examples, showcasing how family influence allows for strategic decisions that foster long-term value and innovation, making them compelling candidates for investors.",20250930T165127,2025-09-30 16:51:27,positive,0.759,0.5308,0.2282,0.0128,0.759,1.0,0.759,0.9335496196296375,1.0,1.0,0.9335496196296375,0.7085641612988949
WMT,2025-10-01,2025-09-30 10:55,SiliconANGLE,Walmart bets on AI agents to rewire developer workflows,"Walmart is leveraging developer-focused AI agents, specifically its WIBEY platform, to automate routine tasks, gain deeper code insights, and accelerate application delivery. This initiative, championed by Sravana Karnati, EVP of global technology platforms, aims to free developers from repetitive coding to focus on innovation. WIBEY is built on Walmart's Element AI/ML platform and uses a ""triplet model"" hybrid cloud architecture and the Kubernetes-based Walmart Cloud Native Platform to ensure scalability, resilience, and a consistent developer experience.",20250930T105500,2025-09-30 10:55:00,positive,0.5979,0.2047,0.3931,0.009,0.5979,1.0,0.5979,0.8816555536888626,1.0,1.0,0.8816555536888626,0.5271418555505709
