ticker,trade_date,date,source,headline,summary,time_published,published_dt,label,top_prob,expected_score,p_negative,p_neutral,p_positive,numeric,base,w_recency,w_source,w_impact,w_total,weighted_score
AAPL,2025-07-01,2025-07-01 22:09,The Globe and Mail,Short Tesla? Try CRSH for a Huge Yield Instead.,"This article suggests an alternative to directly shorting Tesla's stock (NASDAQ: TSLA) due to its high risk. It introduces Tidal's YieldMax Short TSLA Option Income Strategy ETF (NYSEMKT: CRSH), which aims to profit from Tesla's declines while generating income through options. Although CRSH boasts a high distribution rate, a significant portion comes from return of capital (ROC) rather than actual income, resulting in a low SEC yield and NAV decay.",20250701T220905,2025-07-01 22:09:05,positive,0.8842,0.7919,0.0924,0.0234,0.8842,1.0,0.8842,1.0,1.0,1.0,1.0,0.8842
AAPL,2025-07-01,2025-07-01 21:39,ETF Database,"Large-Caps, Including Tech, Remain Alluring","Despite initial faltering, the Nasdaq-100 and S&P 500 indexes are showing positive year-to-date returns, signaling the continued dominance of large-cap and mega-cap stocks. This trend bodes well for ETFs like Invesco QQQ Trust (QQQ) and Invesco NASDAQ 100 ETF (QQQM), which are heavily invested in growth stocks. Experts, including Morgan Stanley's CIO Mike Wilson, anticipate strong earnings growth for U.S. equities, supported by improving earnings revisions, increasing corporate adoption of AI, and a weakening U.S. dollar, all of which could further boost large-cap tech.",20250701T213911,2025-07-01 21:39:11,negative,0.9531,-0.9221,0.9531,0.016,0.031,-1.0,-0.9531,1.0,1.0,1.0,1.0,-0.9531
AAPL,2025-07-01,2025-07-01 04:14,Sahm,"Mark Zuckerberg Once Predicted That This Technology Would Replace Your Phone — A Decade Later, How Far Is Meta From Delivering On A 'More Natural' Future","Mark Zuckerberg's 2015 prediction that virtual and augmented reality would replace mobile phones is revisited, nearly a decade later. The article examines Meta's progress and challenges in achieving this vision, detailing investments in Quest headsets and Ray-Ban smart glasses, along with financial performance and competition from Apple, Google, and Samsung. Despite substantial losses in Reality Labs, Meta continues to invest in AR/VR, while also facing struggles like the discontinuation of the Quest Pro.",20250701T041400,2025-07-01 04:14:00,positive,0.5912,0.2013,0.3899,0.019,0.5912,1.0,0.5912,1.0,1.0,1.0,1.0,0.5912
AAPL,2025-07-01,2025-07-01 00:00,EBC Financial Group,IWF ETF: The Smart Way to Access US Growth Stocks,"The iShares Russell 1000 Growth ETF (IWF) provides investors with a diversified way to invest in large-cap US growth stocks, tracking the Russell 1000 Growth Index. Managed by BlackRock, it focuses on companies with strong earnings growth and high return on equity, primarily in technology and consumer discretionary sectors. With substantial AUM, low expense ratio, and a strong performance track record, IWF is a compelling option for long-term growth-focused investors, despite its sector concentration and higher volatility.",20250701T000000,2025-07-01 00:00:00,negative,0.7522,-0.5113,0.7522,0.0069,0.2409,-1.0,-0.7522,1.0,1.0,1.0,1.0,-0.7522
AAPL,2025-07-01,2025-06-30 23:16,tastylive,Solana ETF - Only a Matter of Time?,"In this episode of Options Trading Concepts Live, hosts Nick Battista, Mikey Butler, and Ryan Grace discussed market developments, including a rally in the E-mini S&P 500, issues with Apple, and low volatility in Bitcoin. They explored the potential for a Solana ETF, trading strategies involving stablecoins like Circle, and emphasized the importance of disciplined trading.",20250630T231650,2025-06-30 23:16:50,positive,0.8195,0.6544,0.1651,0.0154,0.8195,1.0,0.8195,0.9930978068653079,1.0,1.0,0.9930978068653079,0.8138436527261198
AAPL,2025-07-01,2025-06-30 18:42,Reuters,Swiss privacy tech firm Proton sues Apple in US over app store rules,"Swiss privacy software company Proton has filed a class-action lawsuit against Apple in U.S. federal court, accusing the tech giant of maintaining an illegal monopoly over iPhone app distribution and charging exorbitant commissions. Proton, known for its secure email service, seeks a court order to compel Apple to permit competing app stores and payment processors on its iOS platform. This action follows a related lawsuit filed by the Korean Publishers Association, highlighting ongoing antitrust concerns against Apple related to its App Store policies.",20250630T184200,2025-06-30 18:42:00,neutral,0.9106,0.0493,0.02,0.9106,0.0693,0.0,0.0,0.9502564968702726,1.35,1.0,1.282846270774868,0.0
AAPL,2025-07-01,2025-06-30 12:30,Click2Houston,"🤓 Smart Roads? TxDOT to use AI to help detect Houston traffic, incidents","The Texas Department of Transportation (TxDOT) is partnering with AI company Rekor Systems to implement ""smart roads"" in Houston, using artificial intelligence and real-time data to detect traffic incidents and improve emergency response. This initiative aims to make commutes faster and safer by collecting data from various sources, including roadside sensors, cameras, GPS devices, and even vehicles. The technology has already shown success in Austin, where it detects accidents significantly faster than traditional 911 calls.",20250630T123000,2025-06-30 12:30:00,positive,0.5055,0.0231,0.4824,0.0121,0.5055,1.0,0.5055,0.8951974164371195,1.0,1.0,0.8951974164371195,0.4525222940089639
AAPL,2025-07-01,2025-06-27 23:18,The Globe and Mail,"Skyworks Stock Down 16% in 2025, Poised for AI Edge Surge","Skyworks Solutions Inc. (NASDAQ: SWKS) has seen its stock drop 16% in 2025, primarily due to slowing smartphone upgrade cycles affecting its major client, Apple. Despite lagging technology stocks and near-term EPS declines, the company is strategically positioned to benefit from the rise of AI on the edge and potential interest rate cuts. Analysts foresee significant EPS growth in the coming years, suggesting the stock might be undervalued given its strong financials, consistent dividend increases, and share repurchases.",20250627T231814,2025-06-27 23:18:14,neutral,0.9746,0.0087,0.0084,0.9746,0.0171,0.0,0.0,0.4966604562532868,1.0,1.0,0.4966604562532868,0.0
AAPL,2025-07-01,2025-06-27 22:51,TradingView,IVES ETF Holdings List — AMEX:IVES,"This article provides the current holdings list for the Dan IVES Wedbush AI Revolution ETF (AMEX: IVES) as of February 27, 2026. It details the top holdings including prominent technology companies like Taiwan Semiconductor Manufacturing, Amazon, Apple, Microsoft, and NVIDIA, along with their respective weights, share counts, and market values within the ETF.",20250627T225126,2025-06-27 22:51:26,positive,0.9515,0.9266,0.0249,0.0236,0.9515,1.0,0.9515,0.4945293619136076,1.0,1.0,0.4945293619136076,0.4705446878607976
AAPL,2025-07-01,2025-06-27 16:55,The Financial Express,Nasdaq 100 ETF hits all-time high: Is Invesco QQQ the ultimate AI bet?,"The Invesco QQQ ETF, which tracks the tech-heavy Nasdaq 100 index, has reached an all-time high, closing at $546.22 on June 26th. With technology stocks making up 57.23% of its portfolio and major holdings like Nvidia, Microsoft, and Apple, the QQQ is presented as a strong, risk-adjusted investment for those looking to capitalize on the AI revolution. Its performance highlights significant growth over the last one, three, and five years.",20250627T165500,2025-06-27 16:55:00,negative,0.8758,-0.7602,0.8758,0.0087,0.1156,-1.0,-0.8758,0.4670407605351301,1.0,1.0,0.4670407605351301,-0.40903429807666697
AAPL,2025-07-01,2025-06-27 15:20,24/7 Wall St.,APLY vs. SCHD: Apple’s Mega Yield ETF or Dividend Aristocrat Power,"This article compares two ETFs, YieldMax AAPL Option Income Strategy ETF (APLY) and Schwab U.S. Dividend Equity ETF (SCHD), for passive income investors. APLY offers a significantly higher yield through an options trading strategy focused on Apple, but comes with higher risks and capped upside. SCHD, conversely, provides more reliable, lower-risk income through diversification across mature dividend-paying companies.",20250627T152000,2025-06-27 15:20:00,negative,0.5212,-0.0549,0.5212,0.0125,0.4663,-1.0,-0.5212,0.45997572464373965,1.0,1.0,0.45997572464373965,-0.2397393476843171
AAPL,2025-07-01,2025-06-26 22:38,Morningstar,3 Top Fund Managers on What’s Next for the Magnificent 7,"Three top large-growth fund managers discussed the opportunities and risks facing the ""Magnificent Seven"" tech giants at the 2025 Morningstar Investment Conference. They offered insights on Alphabet's regulatory threats, Amazon's successful risk-taking, Apple's AI challenges, Meta's questionable metaverse investments, Microsoft's leading AI revenue, Nvidia's cyclical business risks, and Tesla's potential beyond car manufacturing. The fund managers shared their varying allocations and perspectives on each company's future.",20250626T223856,2025-06-26 22:38:56,positive,0.9232,0.8632,0.06,0.0168,0.9232,1.0,0.9232,0.3917217756832026,1.0,1.0,0.3917217756832026,0.36163754331073267
AAPL,2025-07-01,2025-06-26 11:53,Seeking Alpha,This Is The Peak Of The AI Bubble (TQQQ),"The author believes the AI bubble has reached its peak, driven by euphoria, excessive valuations, and FOMO, citing NASDAQ 100 price-to-sales ratios matching dot-com bubble highs and AI's fundamental limitations. Upcoming events like Nvidia's potential slow growth, share sales, government budget issues, and new tariffs could trigger a tech sector sell-off. Investors are warned of high risks in current tech valuations, as historical bubbles have always burst.",20250626T115300,2025-06-26 11:53:00,neutral,0.9608,0.0184,0.0104,0.9608,0.0288,0.0,0.0,0.3531565181968852,1.0,1.0,0.3531565181968852,0.0
AAPL,2025-07-01,2025-06-26 00:00,EBC Financial Group,IVE ETF: How It Tracks the S&P 500 Value Index,"The iShares S&P 500 Value ETF (IVE) is a popular choice for investors seeking exposure to large-cap US value stocks. This article explains how IVE tracks the S&P 500 Value Index using a passive, full replication strategy with periodic rebalancing, highlighting its cost-efficiency and diversification benefits. Key features, top holdings, and performance data are provided to assist traders in understanding its role in portfolio construction.",20250626T000000,2025-06-26 00:00:00,positive,0.8868,0.7834,0.1034,0.0098,0.8868,1.0,0.8868,0.3149802624737183,1.0,1.0,0.3149802624737183,0.2793244967616934
AAPL,2025-07-01,2025-06-25 23:08,Invesco,Navigating Magnificent 7 turbulence,"The ""Magnificent 7"" stocks (Apple, Microsoft, Nvidia, Amazon, Alphabet, Meta, and Tesla) have significantly influenced the Invesco QQQ ETF, leading to both substantial gains and amplified volatility. Despite recent turbulence and short-term pullbacks, these companies continue to drive innovation in areas like AI and cloud computing, demonstrating strong earnings growth. QQQ's long-term performance suggests that enduring these concentration-driven swings has historically rewarded patient investors, and the fund's design includes diversification beyond just these top tech firms.",20250625T230837,2025-06-25 23:08:37,negative,0.9273,-0.8649,0.9273,0.0103,0.0624,-1.0,-0.9273,0.3123940852054548,1.0,1.0,0.3123940852054548,-0.28968303521101824
AAPL,2025-07-01,2025-06-25 22:48,HT Tech,Apple to expand its footprint in Seattle with office lease,"Apple is significantly expanding its presence in Seattle by signing a lease for a 660,000-square-foot office space at 333 Dexter. This move is expected to add an additional 2,000 jobs to the area over the next five years, building upon a previously announced plan to create 1,000 jobs and a new $1 billion campus in Austin, Texas. The expansion highlights Seattle's growing tech influence and talent pool, attracting major technology firms like Google and Facebook as well.",20250625T224850,2025-06-25 22:48:50,negative,0.919,-0.849,0.919,0.0109,0.07,-1.0,-0.919,0.3114040403124566,1.0,1.0,0.3114040403124566,-0.28618031304714764
AAPL,2025-07-01,2025-06-25 20:09,Sahm,"Prime Time For Amazon? JPMorgan Says Your $139 Could Be Worth $1,430","JPMorgan is bullish on Amazon (AMZN) despite a stock drag in 2025, with analyst Doug Anmuth setting a $240 price target, driven by the increasing value of its Prime subscription. The report estimates Prime's annual value at $1,430, over ten times its $139 cost, due to enhanced services and faster fulfillment. A projected Prime price hike in 2026 is expected to boost sales without significant churn, fueled by growing global subscribers.",20250625T200900,2025-06-25 20:09:00,negative,0.9496,-0.9175,0.9496,0.0184,0.0321,-1.0,-0.9496,0.30351949973588993,1.0,1.0,0.30351949973588993,-0.2882221169492011
AAPL,2025-07-01,2025-06-25 17:15,Police1,It’s official: T-Mobile has the best network in America,"T-Mobile has officially been named the best mobile network in America by Ookla, a global leader in connectivity intelligence, marking a significant milestone after 12 years of investment and innovation. The company is celebrating by launching its T-Satellite service commercially on July 23rd, offering satellite-to-mobile connectivity, and providing a free year of DashPass by DoorDash to most of its customers starting July 8th. T-Mobile is also introducing an ""Easy Upgrade"" program to entice AT&T and Verizon customers to switch to its network.",20250625T171500,2025-06-25 17:15:00,negative,0.8171,-0.6423,0.8171,0.008,0.1749,-1.0,-0.8171,0.29516290665590494,1.0,1.0,0.29516290665590494,-0.24117761102853993
AAPL,2025-07-01,2025-06-25 16:22,CNBC,Nvidia shares hit record as AI chipmaker again becomes world's most valuable company,"Nvidia's shares surged, closing at a new record high, driven by investor confidence in its AI leadership despite Chinese export controls. The company is now valued at $3.77 trillion, making it the world's most valuable company. Although China's market is largely closed to Nvidia, its data center business shows significant growth, with analysts projecting 53% revenue growth for the full fiscal year.",20250625T162200,2025-06-25 16:22:00,negative,0.9514,-0.9203,0.9514,0.0176,0.031,-1.0,-0.9514,0.29266351638556537,1.15,1.0,0.33656304384340013,-0.3202060799126109
