ticker,trade_date,date,source,headline,summary,time_published,published_dt,label,top_prob,expected_score,p_negative,p_neutral,p_positive,numeric,base,w_recency,w_source,w_impact,w_total,weighted_score
V,2025-10-01,2025-09-30 23:10,Pasquines,"Evertec’s domination of Puerto Rico’s economy, in context","Evertec, a financial technology company based in San Juan, plays a critical role in Puerto Rico's economy, processing billions of transactions annually and dominating ATM and debit transactions. While it offers essential services like the ATH network and mobile payment solutions, its near-monopolistic position raises concerns about limited competition, reduced innovation, higher costs, and financial isolation from the US mainland. The company's expansion and adherence to US regulations are noted, but its market power may hinder the growth of other fintech companies and create challenges for Puerto Ricans interacting with the broader US financial system.",20250930T231010,2025-09-30 23:10:10,neutral,0.8379,0.0203,0.0709,0.8379,0.0912,0.0,0.0,0.9920360863175506,1.0,1.0,0.9920360863175506,0.0
V,2025-10-01,2025-09-30 15:10,Insider Monkey,Visa Inc. (V) Modifies Conversion Rates for its Class B-1 and B-2 Common Stock; Erste Group Downgrades the Stock from Buy to Hold,"Visa Inc. (NYSE:V) recently modified conversion rates for its Class B-1 and B-2 common stock after depositing $500 million into its U.S. lawsuit escrow account, a move impacting earnings per share similar to a Class A stock buyback. Despite Visa's strong revenue growth and gross profit margin, Erste Group downgraded the stock from Buy to Hold due to limited growth prospects in developed economies and increasing fintech competition. The company is recognized for its impressive profitability but faces market saturation in the U.S. and Europe.",20250930T151000,2025-09-30 15:10:00,neutral,0.9294,0.0157,0.0274,0.9294,0.0432,0.0,0.0,0.918476563962639,1.0,1.2,1.1021718767551667,0.0
V,2025-10-01,2025-09-30 13:29,MarketWatch,Two stock picks for long-term growth as people keep moving away from cash,"Krishna Chintalapalli, a highly-rated fund manager at Parnassus Investments, suggests Mastercard Inc. (MA) and Visa Inc. (V) as long-term growth picks. He believes these companies are well-positioned to continue dominating the payment-processing space as global economic shifts move away from cash transactions. Despite new competition, ""old reliable"" companies like Mastercard and Visa are expected to innovate and perform well for years.",20250930T132900,2025-09-30 13:29:00,negative,0.9305,-0.8731,0.9305,0.012,0.0575,-1.0,-0.9305,0.9037121254818149,1.1,1.0,0.9940833380299965,-0.9249945460369118
V,2025-10-01,2025-09-29 00:00,Investing News Network,BitMine Immersion Announces ETH Holdings Exceeding 2.65 Million Tokens and Total Crypto and Cash Holdings of $11.6 Billion,"BitMine Immersion announced that its ETH holdings have exceeded 2.65 million tokens, contributing to a total of $11.6 billion in crypto and cash holdings. The company aims to acquire 5% of the ETH token supply, emphasizing Ethereum's role in the future of AI and financial services. BitMine is also noted as one of the most widely traded stocks in the US, with significant daily trading volume.",20250929T000000,2025-09-29 00:00:00,negative,0.8122,-0.6312,0.8122,0.0067,0.1811,-1.0,-0.8122,0.6299605249474366,1.0,1.0,0.6299605249474366,-0.511653938362308
V,2025-10-01,2025-09-27 18:08,TIKR.com,The Financial Select Sector SPDR Fund (XLF) Top 25 Holdings,"The Financial Select Sector SPDR Fund (XLF) provides concentrated exposure to the U.S. financial sector, with its top holdings including Berkshire Hathaway, JPMorgan Chase, and Visa. The fund has gained 11.7% year-to-date in 2025, demonstrating resilience despite macroeconomic uncertainties. XLF offers investors a diversified vehicle balancing traditional banking, insurance stability, and payment innovation.",20250927T180819,2025-09-27 18:08:19,negative,0.848,-0.7029,0.848,0.0069,0.1451,-1.0,-0.848,0.4725673368658144,1.0,1.25,0.5907091710822681,-0.5009213770777633
V,2025-10-01,2025-09-27 05:21,TIKR.com,The Financial Select Sector SPDR Fund (XLF) Top 25 Holdings,"This article details the top 25 holdings of The Financial Select Sector SPDR Fund (XLF), emphasizing its concentration in major U.S. financial institutions. It highlights key holdings like Berkshire Hathaway, JPMorgan Chase, and Visa, and discusses the fund's year-to-date performance and diversification across banking, payments, and asset management. The piece also explains why investors might consider XLF for targeted exposure to the financial sector.",20250927T052137,2025-09-27 05:21:37,positive,0.9003,0.8131,0.0872,0.0125,0.9003,1.0,0.9003,0.4178667781601094,1.0,1.25,0.5223334727001367,0.4702568254719331
V,2025-10-01,2025-09-26 21:51,TradingView,"ETFs Investing in CSG Systems International, Inc. Stocks","This article lists various Exchange Traded Funds (ETFs) that hold shares of CSG Systems International, Inc. (CSGS). It provides detailed information for each ETF, including market value, weight of CSGS stock, issuer, management style, focus, expense ratio, assets under management (AUM), price, change percentage, relative volume, and 3-year NAV total return. The ETFs highlighted primarily focus on small-cap, extended market, or dividend-achievers strategies.",20250926T215126,2025-09-26 21:51:26,positive,0.9514,0.9251,0.0264,0.0222,0.9514,1.0,0.9514,0.388747651342643,1.0,1.0,0.388747651342643,0.36985451548739057
V,2025-10-01,2025-09-26 21:30,Investing.com UK,Visa adjusts conversion rates for class B shares after $500 million escrow deposit,"Visa Inc. announced adjustments to the conversion rates for its class B-1 and B-2 common stock following a $500 million deposit into its U.S. litigation escrow account. These changes resulted in a reduced as-converted share count for both classes of stock, similar to the effect of a share repurchase of class A common stock. The article also touches on recent downgrades by Freedom Capital Markets and Erste Group due to litigation reserves and limited growth opportunities, alongside new strategic initiatives like a cybersecurity advisory practice and a partnership for the Fold Bitcoin Credit Card™.",20250926T213000,2025-09-26 21:30:00,neutral,0.463,0.2072,0.1649,0.463,0.3721,0.0,0.0,0.3874130466222842,1.0,1.0,0.3874130466222842,0.0
V,2025-10-01,2025-09-26 21:08,McKinsey & Company,The 2025 Global Payments Report,"The 2025 McKinsey Global Payments Report details the shifting landscape of payments, characterized by competing systems, the rise of digital assets like stablecoins, and the transformative impact of AI. The report forecasts industry growth through 2029, analyzes major forces reshaping the sector, and outlines strategic priorities for payments players to thrive amidst increasing fragmentation and evolving technologies. It highlights the move towards a multirail ecosystem and the critical role of trust and interoperability in future success.",20250926T210837,2025-09-26 21:08:37,negative,0.6169,-0.2443,0.6169,0.0104,0.3727,-1.0,-0.6169,0.38608612109446444,1.0,1.0,0.38608612109446444,-0.2381765281031751
V,2025-10-01,2025-09-25 21:09,Yahoo Finance,Institutional investors have a lot riding on Antero Midstream Corporation (NYSE:AM) with 58% ownership,"Institutional investors own 58% of Antero Midstream Corporation (NYSE:AM), indicating their strong influence on the company's stock price. A group of five investors holds a majority stake of 52%, with Antero Resources Corporation being the largest shareholder at 29%. Despite this high institutional ownership, insiders hold less than 1% of the company's shares.",20250925T210942,2025-09-25 21:09:42,positive,0.9456,0.9072,0.0383,0.0161,0.9456,1.0,0.9456,0.3064900273543847,1.0,1.0,0.3064900273543847,0.2898169698663062
