ticker,trade_date,date,source,headline,summary,time_published,published_dt,label,top_prob,expected_score,p_negative,p_neutral,p_positive,numeric,base,w_recency,w_source,w_impact,w_total,weighted_score
NVDA,2026-04-01,2026-04-01 23:41,The Globe and Mail,Exelixis: A Strong Contender in the Cancer Drug Market,"This article highlights Exelixis (NASDAQ: EXEL) as a strong contender in the cancer drug market, referencing insights from a Motley Fool Scoreboard episode. It encourages potential investors to consider the company's prospects, while also noting that Exelixis was not among the ""10 best stocks to buy now"" identified by The Motley Fool Stock Advisor analyst team. The article also touches upon the past success of Stock Advisor recommendations like Netflix and Nvidia.",20260401T234108,2026-04-01 23:41:08,negative,0.6192,-0.2499,0.6192,0.0115,0.3693,-1.0,-0.6192,1.0,1.0,1.0,1.0,-0.6192
NVDA,2026-04-01,2026-04-01 23:38,GuruFocus,Harbor AI Inflection Strategy ETF's NXP Semiconductors NV(NXPI) Holding History,"The Harbor AI Inflection Strategy ETF held 441.00 shares of NXP Semiconductors NV (NXPI) as of January 31, 2026, valued at $99,730.00, representing 2.59% of its portfolio. The ETF's initial investment in NXPI occurred in Q1 2026. Based on current stock prices, the estimated gain on these holdings is -$9,948.96, reflecting a -10.27% return.",20260401T233855,2026-04-01 23:38:55,positive,0.7107,0.4342,0.2765,0.0128,0.7107,1.0,0.7107,1.0,1.0,1.0,1.0,0.7107
NVDA,2026-04-01,2026-04-01 22:59,The Globe and Mail,The Under-the-Radar Nuclear Energy Stock That Could Supercharge Your Passive Income,"Pinnacle West Capital Corp. (NYSE: PNW) is highlighted as an under-the-radar nuclear energy stock with significant passive income potential, offering a 3.69% yield and five consecutive years of dividend growth. The company, through its subsidiary Arizona Public Service, operates the highly productive Palo Verde nuclear plant and is exploring expansion into small modular reactors and solar power. Its undervalued stock price compared to other nuclear companies and its presence in a growing state like Arizona make it an attractive long-term dividend play, especially with the expansion of the energy-intensive semiconductor industry in the region.",20260401T225924,2026-04-01 22:59:24,negative,0.8682,-0.7433,0.8682,0.007,0.1248,-1.0,-0.8682,1.0,1.0,1.0,1.0,-0.8682
NVDA,2026-04-01,2026-04-01 21:38,Bitget,HIVE’s Hidden Strategy Over 15 Years: Leveraging Mining Profits to Drive AI Growth,"HIVE Digital Technologies is strategically transitioning from Bitcoin mining to artificial intelligence by using mining profits to fund its AI infrastructure expansion. The company is quadrupling its liquid-cooled AI capacity, acquiring land for a new HPC platform, and securing AI contracts worth millions, all without shareholder dilution. This pivot positions HIVE for significant growth in the high-performance computing sector, although scaling demand to match capacity remains a key challenge.",20260401T213859,2026-04-01 21:38:59,negative,0.7984,-0.6045,0.7984,0.0078,0.1938,-1.0,-0.7984,1.0,1.0,1.15,1.15,-0.91816
NVDA,2026-04-01,2026-04-01 21:10,Simply Wall Street,Silicon Motion Targets Auto Grade NAND To Balance AI And PC Cycles,"Silicon Motion Technology (NasdaqGS:SIMO) is expanding its automotive grade NAND storage controller portfolio for connected and AI vehicles, aligning with stringent safety and cybersecurity standards. This move aims to balance the company's focus on AI data centers and PCs by tapping into the more stable and long-lifecycle automotive market. Investors should monitor how automotive design wins translate into revenue and how this new segment impacts R&D and operating expenses, considering the competitive landscape and demanding qualification processes.",20260401T211048,2026-04-01 21:10:48,negative,0.8133,-0.634,0.8133,0.0074,0.1793,-1.0,-0.8133,1.0,1.0,1.0,1.0,-0.8133
NVDA,2026-04-01,2026-04-01 21:10,TipRanks,"Franklin Covey Reports Q2 Results, Reaffirms 2026 Outlook","Franklin Covey (FC) reported flat Q2 2026 revenue of $59.6 million, but noted a 5% increase in total invoicing and a 16% rise in subscription-related invoicing. The company posted a wider net loss of $2.0 million, yet saw adjusted EBITDA nearly double to $4.1 million and consolidated deferred revenue grow 7%. Franklin Covey reaffirmed its fiscal 2026 guidance, citing strong operating cash flow and stock repurchases, and noted ongoing demand for its human-centric execution offerings.",20260401T211012,2026-04-01 21:10:12,negative,0.9388,-0.9193,0.9388,0.0417,0.0195,-1.0,-0.9388,1.0,1.0,1.0,1.0,-0.9388
NVDA,2026-04-01,2026-04-01 21:08,TradingView,Supermicro Faces A New Kind Of Pressure,"Super Micro Computer (SMCI) is facing legal challenges as two individuals associated with the company, co-founder Wally Liaw and contractor Willy Sun, have been accused of illegally shipping Nvidia-powered servers to China. This situation has led to a significant drop in SMCI's stock price and is intensifying scrutiny on AI chip exports from the U.S.",20260401T210840,2026-04-01 21:08:40,neutral,0.9711,0.0119,0.0085,0.9711,0.0204,0.0,0.0,1.0,1.0,1.0,1.0,0.0
NVDA,2026-04-01,2026-04-01 21:07,Yahoo Finance UK,Advanced Micro Devices Inc. (AMD): Billionaire Ray Dalio Trims Stake,"Billionaire Ray Dalio's Bridgewater Associates has reportedly trimmed its stake in Advanced Micro Devices Inc. (AMD) by over 7% in the fourth quarter of 2025, despite previously increasing its holdings. AMD is considered a strategic alternative to NVIDIA by many hedge funds, with a significant catalyst being a $60 billion GPU supply agreement with Meta Platforms. While AMD shows potential, the article suggests that other AI stocks might offer greater upside and less downside risk.",20260401T210704,2026-04-01 21:07:04,negative,0.582,-0.5364,0.582,0.3723,0.0457,-1.0,-0.582,1.0,1.0,1.0,1.0,-0.582
NVDA,2026-04-01,2026-04-01 21:04,AMD,AMD Delivers Breakthrough MLPerf Inference 6.0 Results,"AMD's latest MLPerf Inference 6.0 submission shows significant advancements with its Instinct MI355X GPUs, surpassing 1 million tokens per second at multinode scale and expanding into new workloads like text-to-video generation. The results demonstrate competitive single-node performance against NVIDIA B200 and B300 GPUs, efficient scale-out, and broad ecosystem reproducibility, largely attributed to the AMD ROCm software stack. These achievements position AMD as a strong contender in the generative AI inference market, with a clear roadmap for future Instinct GPU series and rack-scale solutions.",20260401T210403,2026-04-01 21:04:03,negative,0.9341,-0.8771,0.9341,0.0089,0.057,-1.0,-0.9341,1.0,1.0,1.0,1.0,-0.9341
NVDA,2026-04-01,2026-04-01 20:47,Bisnow,"Record Breakers: Soloviev, SL Green Sign NYC's First $320-Per-SF Leases","Two of New York City's priciest office leases on record were recently signed, with Nscale agreeing to pay $320 per SF at One Vanderbilt and an unnamed family office securing a lease at 9 W. 57th St. for $327.50 per SF. These deals highlight a growing trend in the Manhattan office market where premium spaces are commanding elevated asking prices, with overall asking rents rising and direct vacancy in Midtown falling. This indicates a rebalancing of the market in favor of building owners due to high demand for top-tier office real estate.",20260401T204703,2026-04-01 20:47:03,negative,0.883,-0.8027,0.883,0.0367,0.0803,-1.0,-0.883,1.0,1.0,1.0,1.0,-0.883
